movie_name,year,genre,plot
The Dorm That Dripped Blood,1982,Horror,"Joanne, Patty, Brian, and Craig prepare the old dorm building to be torn down. They are pursued by a serial killer with a wide range of murder methods, ranging from power drill to industrial steam cooker. Is it that spooky weird guy John Hemmit killing off the incidental characters, or is it someone/thing even more terrifying?"
Dead Meat,2004,Horror,"The tourist Helena (Marián Araújo) and her mate Martin (David Ryan) are traveling by car through the County of Leitrim, Ireland, when Martin hits a man. He brings the body to his car, and the corpse returns to live and bites him. Helena looks for help in a cottage and is attacked inclusive by Martin. Sooner she realizes that the place is infested of zombies. She meets the gravedigger Desmond (David Muyllaert) and they cross the countryside trying to find a safe place. They meet another couple and they become aware that the mad cow disease has infected humans transforming them in living dead."
Sounds Like,2007,Horror,"What happens when people refuse to hear the sounds that the world makes? They begin to focus on the sound of their own voices. This is where we find our hero, a thirteen-year old boy who desires something more - a sound he has not heard, a forgotten resonance. Sounds Like Silence is a film about a world where people have lost touch with the beauty of their environment and how one boy discovers a connection with the beauty and the fear that surrounds him."
Frankenstein's Bloody Terror,1968,Horror,"A man suffers from the curse of lyncanthropy and seeks out the aid of a German doctor and his wife who are experts in the occult. Unknowingly, the cursed man has summoned two vampires instead, who have plans of their own for the werewolf."
Phantom of the Mall: Eric's Revenge,1989,Horror,"A guy called Eric owns a huge house and some greedy people want to build a mall over it. So they get someone to burn down his house. Eric is badly burned but not dead, and a year later the mall opens. What they don't realize is that Eric is living underneath the mall and he's very angry!"
The Beast with Five Fingers,1946,Horror,Locals in an Italian village believe evil has taken over the estate of a recently deceased pianist where several murders have taken place. The alleged killer: the pianist's severed hand.
Dracula II Ascension,2003,Horror,"Horror following a group of medical students who come across the body of the world's most notorious vampire, Dracula (Stephen Billington). When a mysterious stranger appears and offers the students $30 million to harvest the body and steal its blood for auction, it's an offer they can't refuse. But as the lure of riches collides with unimaginable terror, the students also find themselves relentlessly pursued by a vampire killer from the Vatican."
Female Vampire,1973,Horror,"In the Madeira Island, the mute Countess Irina Karlstein is the last descendant of the evil Karlstein vampire family. She lives with her also mute servant and seems to be nymphomaniac, seeking for sex most of the time without satisfaction. Irina likes oral sex with men and women to suck off not only semen, but apparently also blood, killing her male and female lovers."
Don't Deliver Us from Evil,1971,Horror,"Anne and Lore, neighbors and best friends, barely into their teens, board at a convent school where they have taken a vow to sin and to serve Satan. Anne keeps a secret diary, they read a salacious novel, they get a classmate in trouble, they spy on the nuns, they set aside their communion wafers; they make a pact of devotion. Summer vacation starts: Anne's parents leave her alone with the servants for two months at the family château. She and Lore are free to make mischief. They are cruel as well and play games of seduction. As summer ends and fall term begins, things come to a head."
Day of the Dead,1985,Horror,"Zombies rule the world, except for a small group of scientists and military personnel who reside in an underground bunker in Florida. The scientists are using the undead in gruesome experiments; much to the chagrin of the military. Finally the military finds that their men have been used in the scientists' experiments, and banish the scientists to the caves that house the Living Dead. Unfortunately, the zombies from above ground have made their way into the bunker."
Paranormal Entity,2009,Horror,"Prepare to see what is allegedly the ""actual footage"" of the supernatural events leading up to the 2008 murder of Samantha Finley. Released against the wishes of the authorities, this D.V.D. proves that nothing human caused Samantha's death."
A Secret Handshake,2007,Horror,"Jacob is an ordinary man living an ordinary life with his beautiful wife, until the day he wakes up in an eerie hotel room to find himself being brutally tortured by a mysterious woman. He succumbs to the unbearable pain and loses consciousness; only to awake safely back in his own home the next morning to discover that he has been missing for days. At first, Jacob believes his experience was just a vivid nightmare, until it happens again, and then again. As each episode becomes more realistic, he loses his grasp on what is real and what seems to be a sick game. Who are his friends? Who are his enemies? What is the truth? In the end the truth will be a lie, and the evil consuming him will stem not from his actions, but from his secret."
Schramm,1993,Horror,"Lothar Schramm is a simple man with complex problems, yet he seems like such a nice guy. He works as a taxi driver and lives by himself where he is happy to answer his door to strangers and kill them outright. As with many shy loner types he has a problem dealing with woman so he drugs them and photographs their nude bodies for sexual stimulation. He then murders his helpless victims and so goes the life of a deranged serial killer."
Le Fear,2010,Horror,"Carlos Revalos a 21 times Film Director embarks on his biggest Film yet 'Le Fear' a horror love story with a 3 million pound budget what can go wrong? Everything as Carlos hires the worst cast and crew ever to walk on this planet which makes the film a recipe for disaster. Larry Rothschild the executive producer on the film who was promised Brad Pitt which never happened, instead he got Leon the pompous Lead actor who walks off set time and time again. Debbie D the hysterical inexperienced glamor model who fluffs her lines over and over, the werewolf wearing a rain coat and who can't speak a word of English and the sparky who is color blind. Carlos has no control of any of them, this is Larry's first attempt at investing in a film and no doubt his last."
Zone of the Dead,2009,Horror,"A police-escorted prisoner transport supervised by Interpol sets off to Belgrade. The route leads the transport through Pancevo, where they encounter an ecological disaster and infected people who are trying to kill them. Interpol agents Mortimer Reyes and Mina Milius soon realize that their only chance for escape from the zombie hordes lies in allying with the dangerous, mysterious prisoner."
A Taste of Blood,1967,Horror,"Mild-mannered Miami businessman John Stone receives a parcel from England containing two old bottles of Slivovitz brandy; upon drinking them both, he becomes a vampire. He uses his newfound vampire powers to keep his wife Helena in a trance as he travels to England to kill the descendants of Van Helsing, who murdered Count Dracula, while Helsing's distant relative Howard Helsing pursues him, intent on putting the reborn vampire to rest for good."
Cursed,2004,Horror,"The Straw Hat Pirates take a brake on Asuka Island, home to the Seven Stars Sword. Which is known to be the most valuable sword in the world. But always holds a curse within it. After Luffy and Chopper had their meal, they all went back to the Going Merry. Where Zoro was on watch and Usopp doing some repairs. Only they discover from Usopp that Zoro went off without a word. A fleet of Marines spotted the Going Merry and chased them off the port. Our heroes managed to get them off their tail, and docked at a lake where they came across a village. Which is home to the sacred Seven Stars Sword. And villagers have a job in sealing away the curse of the sword. But the village was attack by an army of Marines lead by a trio of swordsmen. Among the three is Zoro, who became a member of this group. The Straw Hat Pirates were confused on why Zoro would abandon them. Zoro has his own reasons for doing this. And it has to do with the leader of the Marines, Saga. A childhood friend of his from his trainee years. Who is cursed with the sword and plots to release it's power on the night of the Red Moon. Will Luffy and the others be able to prevent the spreading of darkness from this curse? And what was the relationship between Saga and Zoro?"
Naked Blood,1996,Horror,"A scientist taints his mother's scientific experiment with his own drug that transforms pain into a pleasurable experience. Unfortunately for the three women involved in the experiment, the drug works a little bit too well."
Aks,2001,Horror,"The conflict of good and evil is deeply entrenched in the Indian psyche and takes many forms.The film explores the ancient indian philosophy that the ultimate battlefield for good and evil is nothing but a human being's body and the ultimate prize:his soul.""Aks"" is a modernistic rendition of this ancient conflict of good and evil.While it takes the form of an avant-garde psychological thriller,it is just a structure to explore this timeless philosophy."
The Curse of the Werewolf,1961,Horror,"In the Eighteenth Century, in Spain, a beggar comes to the castle of a cruel marquee on his wedding day to beg for food, and the marque locks him in his dungeon, where he is forgotten. The mute daughter of the jailer feeds him along the years. When she grows-up, the widower marquee unsuccessfully tries to shag her and locks the servant in the dungeons with the beggar that rapes her. When she is released, she kills the marquee and flees to the forest. She is found living like an animal in the woods by Don Alfredo and he brings her home. Soon his servant Teresa finds that she is pregnant. When she gives birth to a boy on Christmas, she dies and the boy Leon is raised by Don Alfredo and Teresa. A few years later they learn the curse that the boy carries with him, and the local priest advises that he must be raised with love. What will happen to Leon?"
Bloody Murder,2000,Horror,"Julie McConnell is one of a dozen camp counselors working to re-open a summer camp when a series of murders and disappearances begin commited by a hockey masked killer who may be the urban legend killer Trevor Moorehouse. When Julie looks into the murders by herself, she finds that she may be the killer's next target when she gets too close to some dark secrets of the camp which may lead to the killer's identity."
The Insatiable,2006,Horror,"Harry Balbo, a nerdy and spineless flange salesman, witness a violent killing by a gorgeous female vampire in a alley. Nobody believes him, neither does the police. Obsessed by the woman, Harry soon contacts a neighbor named Strickland, who is a vampire hunter, because he wants to find her. They begin to track the zone where she hunts to locate her refuge..."
To the Devil a Daughter,1976,Horror,"An excommunicated priest sets up a satanic cult that only looks Catholic on the outside. He convinces a man to sign over his daughter's soul so that she will become the devil's representative on earth on her eighteenth birthday, but as that day nears, the man seeks the help of an American occult novelist to save his daughter, both physically and spiritually."
Man-Thing,2005,Horror,"Sheriff Kyle Williams comes to Bywater to replace the missing sheriff and he learns from his deputy Fraser that there are other 47 missing persons in the area. He is summoned by the oil tycoon Fred Schist to repress a strike led by the schoolteacher Teri Richards in his company. He also learns that Schist claims that he bought the native sacred land Dark Waters from the Indian Ted Sallis that vanished with the money. Further, a man called Rene Laroque is sabotaging the facility. Kyle gets closer to Teri while he looks for Laroque, and soon he realizes that something in the swamp seems to be protecting Dark Waters."
Dalaw,2010,Horror,"Three years after her husband's death, Stella (Kris Aquino) decides to marry Anton (Diether Ocampo), who was her great love before her parents forced her to marry Danilo. But after the wedding she experiences major hauntings that endanger her life and those of the people around her, and all the clues point to her dead husband. Feeling guilty about his death, she tries to save her family from the ghost's wrath. Along the way, secrets come to light and she's now unsure of who's haunting her and why."
Body Parts,1991,Horror,"When Bill Chrashank loses his arm in a car accident, the arm of an executed death row inmate is grafted on in its place. The only problem, as Bill soon discovers, is that the arm is possessed by a force he cannot control."
Beyond the Door,1974,Horror,"Pregnant with her third child, the young English mother of two, Jessica Barrett, is living a happy life in San Francisco with her respectable record producer husband, Robert. Puzzled with her strange pregnancy, more and more, Jessica finds herself affected by this unnatural situation, exhibiting erratic and violent behaviour, while talking with a deep, almost demonic voice. Could she be possessed? As blood-curdling incidents threaten the family's peace, an old friend from the past arrives, claiming that he has all the answers. But, who is this new and appalling Jessica?"
The Sender,1982,Horror,"A young man has just been admitted to a mental hospital after attempting suicide at a public beach. Unable to remember even his own name, the doctors call him John Doe #83. Soon after his arrival, the doctor assigned to him begins seeing and hearing things around her that have no explanation. Soon she begins to make the terrifying connection between the things she's seeing and her new patient."
The Mummy's Ghost,1944,Horror,"An Egyptian high priest travels to America to reclaim the bodies of ancient Egyptian princess Ananka and her living guardian mummy Kharis. Learning that Ananka's spirit has been reincarnated into another body, he kidnaps a young woman of Egyptian descent with a mysterious resemblance to the princess. However, the high priest's greedy desires cause him to lose control of the mummy."
Tony,2010,Horror,"Angèle, a beautiful young woman with a past, arrives in a small fishing harbor in Normandy. She meets Tony, a professional fisherman, who finds himself attracted to her although he dislikes her blunt ways. Tony hires her as a fishmonger, lodges her and teaches her the tricks of the trade. The relationships between Myriam, Tony's mother, and Angèle are far from easy but the young woman gradually adapts to her new environment and little by little Tony and Angèle manage to tame each other..."
Desperation,2006,Horror,"En route to Lake Tahoe for a much anticipated vacation, the Carver family is arrested for blowing out all four tires on their camper. Collie Entragian is the arresting officer, the self-made sheriff of a town called Desperation, Nevada, and the quintessential bad cop. Unbeknownst to the Carvers, Entragian regularly sniffs out passerbys on this stretch of road, and in fact has done in nearly every resident of his hometown. He can also change form and summon the help of creepy creatures, including scorpions, snakes and spiders."
The Wild Man of the Navidad,2008,Horror,"Based on the recently acquired journals of Texan Dale S. Rogers, this vintage horror tale from IFC Films debunks history books to tell the veracious, harrowing story of a rural Texas community whose residents were terrified for years by a mysterious creature inhabiting the nearby woods."
Days of Darkness,2007,Horror,"Jean-Marc is a man living in times that are out of joint. His wife and children ignore him; he's a mid-level civil servant in Montreal doing his job without caring about it. He has an active imagination of sexual conquest, but his only real feelings come when he visits his aged mother, whose health is failing. When his wife leaves abruptly to work in Toronto, Jean-Marc sets out to reorder things with his daughters, his social life, and at work. In a world that at best is a farce, does he stand a chance?"
Berserker,1987,Horror,"In the 10th century a viking ship arrives on the North American shore. In present day, somewhere in the woods, a couple of seniors is struck down by a frenzied assailant. The next day, assertive rock music-loving Josh takes his college friends, easy-going Mike, Mike's fun-loving girlfriend Shelly, enthusiastic Kathy, Kathy's unenthusiastic frizzy-haired friend Kristi and bookworm Larry, in his black pickup to a cabin near a creek in the woods where he and his family used to camp. They have fun there until nightfall. Josh becomes nostalgic for the days of his youth he spent there with his folks and unsuccessfully tries to hit on Kristi, Mike and Shelly have fun with each other and Kathy shows subtle interest in Larry. Larry however is more interested in the history of the place, since it's said that vikings from Norway landed in the vicinity 1000 years ago and built the first settlement there. Another story he's curious about is the Nordic myth of the curse of the berserker. Some warriors among the vikings would allow themselves to become possessed with primal berserker rage. In this state, they were unstoppable and would kill everything in site and even eat the flesh of their enemies. They could sometimes even kill a bear with their bare hands and use its skin as a cloak, claws as weapons and snout as a mask. However, they would pay a terrible price for becoming berserkers, since even in their death they were never to find peace and their rage would return to possess their offspring. Meanwhile, the worried local state trooper and de facto local sheriff, Officer Hill, plays chess with his friend and local Pappy Nyquis and mentions the college kids and the cabin. Pappy mentions that Homer and Edna, a nice senior couple who rented the cabin, should be somewhere around there as well. Hill has a bad feeling, but he isn't sure why."
Pathogen,2006,Horror,"An infection which appears to be caused by a bacteria in the water turns out to be more. A fourteen-year-old student, Dannie, feels the real cause is linked to her recurring dreams. When the infection reaches an epidemic level. it becomes clear that this infection not only kills, but restores the body to a minimally functioning state where the infected become the ""living-dead"". This unique twist on the classic zombie theme, centers around the highly-intuitive Dannie Jacobs and a group of four other middle school students who try to save their friends, their town and themselves in spite of the odds against them. While they are desperately trying to find an answer before it's too late, they meet researcher Sue who may hold the key to the infection and Dannie's dreams."
The Horror of Party Beach,1964,Horror,"While the hot-rodders and motorcyclists are having a rock-and-roll beach party, a barrel of radioactive material is unloaded from a passing ship, plunges to the bottom, and splits against a jagged rock. A black liquid oozes out and covers a shapeless mass on the ocean floor, which suddenly moves and becomes an encrusted vicious monster. Soon there are several monsters who must have human blood to survive. Tina is the first victim, and football hero Hank Green and airhead Elaine Gavin enlist the aid of her science-professor father, Dr. Gavin, to find and capture the killer. Not working fast enough to prevent the attack on 20 teenagers at a slumber party or the killing of three girl motorists, Dr. Gavin finds an arm lost by one of the monsters and discovers that only sodium will destroy the monsters, whose composition is mostly water. Can they gather enough salt in southern California to put an end to this horror?"
Ghost Sweepers,2012,Horror,"The village of Uljinri has been plagued by evil for decades. When mysterious accidents and events keep happening without avail, shamans from all over the country went there, and Chan-young, a young reporter is sent to cover the story."
The Sorcerers,1967,Horror,"The great hypnotist Professor Montserrat has developed a technique for controlling the minds, and sharing the sensations, of his subjects. He and his wife Estelle test the technique on Mike Roscoe, and enjoy 'being' the younger man. But Estelle soon grows to love the power of controlling Roscoe, and the vicarious pleasures that provides. How far will she go, and can the Professor restrain her in time?"
They Have Changed Their Face,1971,Horror,"In this allegory on capitalism, director of a known car corporation invites one of his employees to his country villa to give him the good news. He just got promoted. However, the old man is not what he seems and promotion has a price."
Entrails of a Virgin,1986,Horror,A very weird exploitation flick. The whole film seems to centre round a group of dominating male chauvanists abusing young Japanese models after a photo shoot. After which they are butchered one by one by a mud covered nutter with a gigantic penis who lives in a wharehouse.
Brain of Blood,1972,Horror,"Amir, the benevolent ruler of Kalid, is dying, but there is hope. Freshly deceased, he is flown to the United States where Dr. Trenton transplants his brain into the body of a simpleton in a classic ""assistant got the wrong kind of body"" plot line. Dr. Trenton has a few nefarious plot twists of his own in mind, and then there's the thing with the dwarf and the women chained in the basement. It's up to Amir's friend Bob and wife Tracey to try and salvage this tale."
Warlock: The Armageddon,1993,Horror,"Every six hundred years, a great evil has the opportunity to escape and unleash Armageddon. A group of five stones has the power to either free the evil, or banish it for another six hundred years. An order of Druids battles with a Warlock determined to unleash his father upon the world."
Don't Be Afraid of the Dark,1973,Horror,"A neurotic housewife named Sally and her business exec husband move into Sally's family house, a spooky two story Victorian mansion. When Sally starts the redecorating along with her pompous decorator she comes across a locked room in the house. After arguing with the handyman who insists she should leave the room locked, she finally gets the key. But once she opens her father's old study and has the bricks from the fireplace removed, strange things begin to happen. Sally begins to see small creatures everywhere, but no one will believe her. Her husband dismisses her as neurotic and her friend thinks Sally may be losing her mind. But things take a deadly serious turn when the decorator trips at the top of the stairs and falls to his death. Sally sees a rope lying across the place where he tripped, but when she picks it up to take it, a horrifying little creature pulls it from her grasp. Is she crazy? Or has Sally released demons in the house, demons her father summoned?"
Supergator,2007,Horror,"Scott Kinney is an American geologist monitoring a local volcano when the Supergator, a prehistoric alligator recreated from fossilized DNA escapes from a secret bio-engineering research center. Kinney joins forces with another scientist and a Texan alligator hunter as they pursue the monster as it heads down river intent on destroying a luxurious resort packed with tourists."
King Kong,1933,Horror,"Carl Denham needs to finish his movie and has the perfect location: Skull Island. But he still needs to find a leading lady. This 'soon-to-be-unfortunate' soul is Ann Darrow. No one knows what they will encounter on this island and why it is so mysterious, but once they reach it, they will soon find out. Living on this hidden island is a giant gorilla and this beast now has Ann in its grasps. Carl and Ann's new love, Jack Driscoll, must travel through the jungle looking for Kong and Ann, whilst avoiding all sorts of creatures and beasts."
Savage Harvest,1994,Horror,"The agony and death of the Trail of Tears. A Cherokee elder, desperate to aid his people. Demons bursting into our world to destroy the entire tribe. And a great flood that washes the evil up into our modern world. The demons await the smell of the returning Cherokee's blood and soon sense the arrival of the elder's descendent. This triggers the demons' ability to possess human beings. The land that was once inhabited by the Cherokee tribe now traps six innocent victims who must unlock the riddles left behind by the Cherokee elder. Demonic possession consumes one victim after another as showers of blood drench the earth and shrieks of pain echo throughout the forest. The possessed are animalistic, frenzied killing machines, feeding on the warm meat of fresh kills. In the darkened fields, only bloodshed, violence, and terror grow now - and tonight the harvest begins."
Puppet Master 4,1993,Horror,"A young scientist working on an artificial intelligence project is the target of strange gremlin-like creatures, who are out to kill him and thus terminate his research. By coincidence, in one of the rooms he uses, there's a mysterious case containing the puppets of the ""puppet master"". When the puppets are brought to life, they help destroy the creatures."
The Devil Bat,1940,Horror,"Dr. Carruthers feels bitter at being betrayed by his employers, Heath and Morton, when they became rich as a result of a product he devised. He gains revenge by electrically enlarging bats and sending them out to kill his employers' family members by instilling in the bats a hatred for a particular perfume he has discovered, which he gets his victims to apply before going outdoors. Johnny Layton, a reporter, finally figures out Carruthers is the killer and, after putting the perfume on himself, douses it on Carruthers in the hopes it will get him to give himself away. One of the two is attacked as the giant bat makes one of its screaming, swooping power dives."
Xtro,1983,Horror,"Tony's father Sam's abducted by aliens. 3 years earlier, he returns to earth and seeks his wife and son, but she's been living with someone else. After an awkward reunion, Sam's not the same as when he left, and he begins affecting Tony in frightening ways."
Squirm,1976,Horror,"In Fly Creek, a storm knocks down the power lines, transforming worms in mutant creatures. Mick travels from New York to meet his girlfriend Geri Sanders and stays at her home with her mother Naomi Sanders and her sister Alma Sanders. On the arrival, Mick has a friction with Sheriff Jim Reston and with Geri's neighbor Roger Grimes that woos her. Soon they find that Fly Creek is infested of carnivorous worms that are devouring the inhabitants, but Sheriff Reston believes it is a prank of Mick."
Satan's School for Girls,1973,Horror,"Elizabeth Sayers enrolls at Salem's School for Girls, her dead sister's alma mater, in Salem, Mass. to investigate why her sister, Martha, was mysteriously hanging from a 12-foot ceiling beam at the girls' West Coast home."
Spectre,1977,Horror,"Renowned criminologist and occult investigator William Sebastian (Culp) recruits his old friend Dr. Hamilton (Young) to aid him in his current case. Anitra Cyon (Bell), the sister of prominent British businessman Geoffrey Cyon (Villiers), believes her brother is dabbling in the black arts. In turn, Geoffrey claims that she is mentally unfit. Sebastian and Hamilton travel to the Cyon estate to investigate the matter. Complicating the issue is Sebastian's debilitating heart condition that was induced by his own experimentations with the black arts."
Smash Cut,2009,Horror,"Frustrated with his most recent film doing poorly, film director Able Whitman finds himself at a strip club where he meets and takes home one of the strippers, Gigi Stops. They have an accident on the road which kills Gigi leaving Able to figure out what to do with the body. He conveniently decides to ""disguise"" the body parts as set pieces to his new horror film. When this new design style is met with much praise, Able decides he needs more parts to fulfill his new ""project""."
Imago Mortis,2009,Horror,"In the 1600s, long before the invention of photography, a scientist named Girolamo Fumagalli was obsessed with the idea of reproducing images. He discovered that by killing a victim and removing the victim's eyeballs, it was possible to reproduce on paper the last image imprinted on that person's retinas. He named this technique 'thanatography'. Today, the same kind of gruesome ritual and abominable crime recurs within the walls of an international school of cinema."
Dead Man's Eyes,1944,Horror,"An artist (Lon Chaney Jr) is blinded by a jealous assistant/model. His fiance's father generously offers his eyes for a sight restoring operation. there's only one hitch. Chaney has to wait until after the man dies. Not surprisingly, when the benefactor dies a very premature death, suspicion falls on the artist."
The Damned,1963,Horror,An architect and his wife are staying in an empty castle in California. They are joined by an unhappily married lawyer and his wife. Things start getting strange when they spot a half man/half beast prowling around the house and keep seeing a headless woman wandering the grounds.
The Devil Commands,1941,Horror,"Dr. Julian Blair is engaged in unconventional research on human brain waves when his wife is tragically killed in a freak auto accident. The grief-stricken scientist becomes obsessed with redirecting his work into making contact with the dead and is not deterred by dire warnings from his daughter, his research assistant, or his colleagues that he is delving into forbidden areas of knowledge. He moves his laboratory to an isolated New England mansion where he continues to try to reach out to his dead wife. He is aided by his mentally-challenged servant Karl and abetted by the obsessive Mrs. Walters, a phony medium, who seems to exert a sinister influence over him. When their overly curious housekeeper discovers the truth about their experiments, her death brings the local sheriff in to investigate."
Halloween 5: The Revenge of Michael Myers,1989,Horror,"It's one year later after the events of Halloween 4. Michael survives the shootings and on October 31st he returns with a vengeance. Lurking and stalking, Jamie, Rachel, and Rachel's friends, Michael forms a plan to lure Jamie out of the children's hospital where events lead up to the confrontation at the Myers house. Halloween 5 is a dark, thrill ride that will scare the heck out of you!"
Friday the 13th: A New Beginning,1985,Horror,"Five years after killing the goalie hockey-masked killer Jason Voorhees, Tommy Jarvis has grown up in various mental hospitals unable to get over the nightmares about Jason's return. When Tommy is sent to a rural halfway house in New Jersey for mentally disturbed teenagers, a series of grisly murders begin anew as another hockey-masked killer begins killing off all people at and around the residence. Has Jason returned from the dead to re-start his killing spree? Has Tommy decided to take over the reign of Jason, or has someone else?"
Prom Night,1980,Horror,"For six long years, Hamilton High School seniors Kelly Lynch, Jude Cunningham, Wendy Richards, and Nick McBride have been hiding the truth of what happened to 10-year-old Robin Hammond the day her broken body was discovered near an abandoned convent. The foursome keeps secret of how they taunted Robin - backed her into a corner until, frightened, she stood on a window ledge - and fell to her death. Though an accident, the then-12-year-olds feared they would be held responsible and vowed never to tell. But someone else was there that day - watching, and now, that someone is ready to exact murderous revenge on prom night."
The Horror of Frankenstein,1970,Horror,The brilliant but misunderstood scientist Frankenstein builds a man made up of a collection of spare body parts. The monster becomes alive but he has mental capabilities much below par. The monster is aggressive and wreaks havoc outside the laboratory.
The Crimson Stain Mystery,1916,Horror,"In attempting to develop a chemical which would make a person super-intelligent, Dr. Montrose fails and the subjects of his experiments metamorphose into hideous monsters who band together and prey on humans. With the police stymied, a young detective attempts to track down the leader of the group of killers, known only to have a small crimson stain in one eye."
Dragon Head,2003,Horror,"A teenage boy wakes up and finds himself on a train. He vaguely remembers being on a class trip when something terrible happened, and he is one of the few survivors."
Don't Go to Sleep,1982,Horror,"A young girl (Mary) and her family move into a new home along with her Grandmother. The Family have recently been recovering from the loss of their daughter (Jennifer). The family Members are; The mother- Laura, The father-Philip, The little Girl- Mary, The little Boy- Kevin and their Grandmother."
Aquanoids,2003,Horror,"On a small island off the California coast it's the Fourth of July and tourists are washing up dead in Babylon Bay, once again! In 1987, rumor has it that mysterious sea creatures called Aquanoids were responsible for 17 vicious deaths. The Mayor dispelled the sightings as urban legend to protect the local tourist trade. Join environmental activist Vanessa DuMont as her fight to save the endangered abalone on Santa Clara Island turns into a fight of her life. Will she save the island from the latest Aquanoid attacks? Or will the greedy locals let more innocent people be slaughtered?"
Slumber Party Massacre,1982,Horror,"An eighteen-year-old high school girl is left at home by her parents and she decides to have a slumber party. There is friction between some of the invited guests and the new girl, who is better at basketball than they, so the new girl decides to stay at home (which is conveniently across the street from the host's house). Meanwhile, a murderer of five people with a propensity for power tools has escaped and is at large, and eventually makes his way to the party, where the guests begin experiencing an attrition problem, with only the new girl to help them."
Do Gaz Zameen Ke Neeche,1972,Horror,"A rich young scientist and widower Rajvansh rescues Anjili from goons and later marries her.Anjili forces Rajvansh to shell his money on her uncle.He soon realizes his marriage isn't working as his wife and her uncle always demand money from him.One day he rescues another woman Meera he takes her home and nurses her well with his faithful servants.Meera starts respecting Rajvansh which doesn't go well with Anjili.Rajvansh works in laboratory set up in his house one day he accidentally drinks the milk with chemical spilled in it,Rajvansh looses his ability to walk and Meera nurses him his doctors advise Anjili to admit him to hospital but she refuses saying she will find a better doctor.Anijli meets her old friend Anand and ask's him to pose as a doctor while she secretly romances him when Rajvansh catches them red handed,Anjili and Anand kill him for his property and bury him in graveyard Rajvansh turns into a zombie to revenge his killers."
Nagin,1976,Horror,"While hunting in the jungle, one day, Vijay save the life of a young man from the sudden attack of a wild hawk. There and then Vijay realizes that he have just save the life of a miraculous snake who have the powers to take the form of a human and who have been dating his beloved; also a miraculous female snake. Vijay browse this news to his five friends who immediately shoot the male snake to death. Enraged at the brutal killing of her beloved; the female snake begins to take revenge on the six friends, killing them one by one by taking the form of humans. Now the only one who can save the six friends is a sage but it certainly looks like the miraculous snake might as well do away with all her enemies before the sage lay hands on her."
The Magnetic Monster,1953,Horror,"Working for O.S.I., the Office of Scientific Investigation, A-Man agent Jeffrey Stewart and his partner Dan Forbes are sent to a local hardware store where they find a strong magnetic field has magnetized every metal item in the store. Investigating further, they eventually trace the source of the magnetism to an airborn flight carrying scientist Howard Denker, now dying of radiation poisoning, who has carted on board with him a new radioactive element which he has bombarded with alpha particles for 200 hours. The element, dubbed 'serranium' grows geometrically by creating matter out of energy which it absorbs from metallic objects surrounding it. Stewart calculates that if the substance is not destroyed soon that within 24 hours or so it will have grown large enough to throw Earth out of its orbit."
The Amityville Haunting,2011,Horror,"This movie is a 'found-footage' film about the Benson family who move in to the infamous house where the DeFeo family were murdered in the 1970s over 30 years earlier. Things start happening to anyone who visits this house, and whoever lives there. This is the footage retrieved from the camera."
Dream Demon,1988,Horror,"A young woman about to be married begins having terrifying dreams about demons. When she wakes, however, the demons are real and begin to commit gruesome murders."
Hellraiser III: Hell on Earth,1992,Horror,"Pinhead is stuck in a block after the Big Confrontation in ""Hellbound,"" The block containing Pinhead and the puzzle cube is bought by a young playboy as sculpture. Pinhead busies himself escaping by getting the playboy to lure victims to his presence so he can use their blood. Once free, he seeks to destroy the puzzle cube so he need never return to Hell, but a female reporter is investigating the grisly murders and stands in his way."
Jangan Pandang Belakang Congkak,2009,Horror,"3 young men who received a letter each from a mysterious man named Pak Sudir who invited them to his house. They were Punai who was driver, Asmat who was a cleaner at a recording studio and Johan who was a movie extra. On the said..."
How to Make a Monster,1958,Horror,"Accomplished but eccentric movie make-up artist Pete Dumond has been with the studio for decades and is totally devoted to his art especially in the creation of screen monsters. His world ends abruptly when new management acquires the company and arbitrarily decides that the horror cycle has run its course, and the studio will now concentrate on escapist musicals. When Dumond hears he will be pink-slipped, the neurotic but usually affable Pete turns psychotic and vows vengeance on the two movie executives responsible. Using a combination of hypnosis and a newly developed chemical formula, Dumond is able to use mind control to compel the young actors playing the teenage Frankenstein and werewolf to exact vengeance for him."
Amityville: A New Generation,1993,Horror,"Photographer Keyes is given an old mirror from an homeless person he photographs on the street, takes it home and gives it a friend. He doesn't know yet that people see horrible things happen to themselves in the mirror and later these things come true. Are these really suicides or is there a demonic force behind the mirror?"
The Hitchhiker,2007,Horror,"Four young women driving across the desert to Las Vegas have their road trip turned upside-down when they pick up a handsome, seemingly-friendly hitchhiker. When their car breaks down near a roadside motel in the middle of nowhere, they find themselves trapped with a woman-hating, masochistic killer."
Bad Moon,1996,Horror,"One man's struggle to contain the curse he hides within... and his last-ditch attempt to free himself with the love of family. But when it looks as if he is losing his battle, and endangering all he holds most dear, the family dog, Thor, is the last hope for his family's survival... and the end to his Werewolf curse."
Frostbiter: Wrath of the Wendigo,1996,Horror,"A duo of gun happy redneck hunters stupidly break a sacred circle in a hunting spree, which releases the deadly wendigo. The wendigo kills many of the hunters gruesomely, leaving the chosen woman and a gun toting idiot to destroy the deadly beast."
