movie_id,movie_name,year,genre_new1
6851815,Jimmy and Judy,2006,['Thriller']
2795282,Runaway,1984,['Thriller']
4288454,The New Barbarians,1983,['Thriller']
971217,Twisted,2004,['Thriller']
29594386,Motives 2: Retribution,2007,['Thriller']
9273330,Trois 2: Pandora's Box,2002,['Thriller']
23140704,Lelam,1997,['Thriller']
15924135,Chandu the Magician,1932,['Thriller']
27763405,You'll Like My Mother,1972,['Thriller']
27504596,White Night,2009,['Thriller']
6571638,The Ghost Walks,1934,['Thriller']
31156961,Ravanan,2006,['Thriller']
8291759,Lost,2004,['Thriller']
25830355,Daddy's Gone A-Hunting,1969,['Thriller']
5699114,The Detonator,2006,['Thriller']
2154180,Twilight's Last Gleaming,1977,['Thriller']
1862671,Bullet in the Head,1990,['Thriller']
4956346,L.A. Takedown,1989,['Thriller']
29501024,Newman's Law,1974,['Thriller']
27954029,Cherry Tree Lane,2010,['Thriller']
34350686,The Kook,2011,['Thriller']
30413435,A Million,2009,['Thriller']
24036824,Death Rage,1977,['Thriller']
6085266,Bloodsport 2,1996,['Thriller']
8908857,The Undefeatable,1994,['Thriller']
2852779,Nemesis Game,2003,['Thriller']
17430659,Black Widow,2008,['Thriller']
287408,The Lodger: A Story of the London Fog,1927,['Thriller']
23215210,Death Drums Along the River,1963,['Thriller']
10988261,Shaolin Handlock,1978,['Thriller']
21586409,The Guilty,2000,['Thriller']
34145294,Howling,2012,['Thriller']
23634493,Gotham,1988,['Thriller']
2350630,Wake of Death,2004,['Thriller']
5464450,Angli: The Movie,2005,['Thriller']
3936740,Anthony Zimmer,2005,['Thriller']
1364770,8mm,1999,['Thriller']
541642,Octopussy,1983,['Thriller']
24676773,The Perfect Assistant,nan,['Thriller']
32100598,Odd Thomas,2012,['Thriller']
16002758,Murder in My Mind,nan,['Thriller']
1712658,Alien Hunter,2003,['Thriller']
23135176,The Girl with the Dragon Tattoo,2009,['Thriller']
5501567,Experiment in Terror,1962,['Thriller']
31832252,Vlogger the movie,nan,['Thriller']
18940234,The Yellow Balloon,1953,['Thriller']
9299602,Lune de miel,1985,['Thriller']
2563340,Death Hunt,1981,['Thriller']
28210328,Forbidden,1949,['Thriller']
19931038,Churchill's Leopards,1970,['Thriller']
3978160,Gene-X,2006,['Thriller']
21426608,Unnaipol Oruvan,2009,['Thriller']
5638547,Out of Reach,2004,['Thriller']
28646399,Sweet Angel Mine,1996,['Thriller']
8907743,Fudoh: The New Generation,1996,['Thriller']
17365387,A Perfect Getaway,2009,['Thriller']
19874156,The Lodger,2009,['Thriller']
15726696,Star Wars: The Clone Wars,2008,['Thriller']
22644882,Angie,1993,['Thriller']
30824882,Retreat,2011,['Thriller']
23896772,Back to Back,1996,['Thriller']
648921,Face/Off,1997,['Thriller']
35924794,Chapali Height,2012,['Thriller']
9893014,Young and Dangerous 6: Born to Be King,2000,['Thriller']
7443488,"Triads, Yardies and Onion Bhajees",2003,['Thriller']
33497207,Stop at Nothing,1991,['Thriller']
1631497,Hard Target,1993,['Thriller']
20358218,Beast Stalker,2008,['Thriller']
13048987,Raat Aur Din,1967,['Thriller']
8776448,A Dirty Carnival,2006,['Thriller']
172278,Capricorn One,1977,['Thriller']
705267,In the Cut,2003,['Thriller']
17867578,Sarvam,2009,['Thriller']
5429326,Naked Killer,1992,['Thriller']
921891,Cradle 2 the Grave,2003,['Thriller']
2060664,Cornered,1945,['Thriller']
19296306,Journey into Fear,1943,['Thriller']
11505804,Japan Sinks,1973,['Thriller']
67414,Marked for Death,1990,['Thriller']
9001894,Silver Hawk,2004,['Thriller']
27149347,Black,2004,['Thriller']
9176428,The Chairman,1969,['Thriller']
2020117,Wild Geese,1978,['Thriller']
13342147,Charlie Chan in London,1934,['Thriller']
7093096,Taste of Fear,1961,['Thriller']
9079357,Stone Cold,1991,['Thriller']
36181024,Safe Haven,2013,['Thriller']
34191227,143,2004,['Thriller']
25751187,Uncovered,1994,['Thriller']
262465,Mad Max 2: The Road Warrior,1981,['Thriller']
28704226,Caged Terror,1973,['Thriller']
13232149,Aggar,2007,['Thriller']
8249745,Rowdy Alludu,1991,['Thriller']
33623750,The Loneliest Planet,2011,['Thriller']
1665824,Night Moves,1975,['Thriller']
25955274,Quantum Apocalypse,2010,['Thriller']
4827986,Natural City,2003,['Thriller']
164365,The China Syndrome,1979,['Thriller']
30233967,Battle of Los Angeles,2011,['Thriller']
31087585,Aaj Ka Goonda Raj,1992,['Thriller']
8295055,Death Train,1993,['Thriller']
10141296,Avalanche Express,1979,['Thriller']
26723671,Charlie Chan and the Curse of the Dragon Queen,1981,['Thriller']
350584,The Vanishing,1988,['Thriller']
29198845,Morning Call,1957,['Thriller']
21606793,Direct Contact,2009,['Thriller']
16654243,Future Cops,1993,['Thriller']
18521491,Midnight in Saint Petersburg,1996,['Thriller']
1076567,Airport '77,1977,['Thriller']
26284997,The Lady Confesses,1945,['Thriller']
5541078,The i Inside,2004,['Thriller']
9782726,The Octagon,1980,['Thriller']
15765881,The Stepford Husbands,nan,['Thriller']
26408134,Bharathchandran I.P.S.,2005,['Thriller']
31708392,False Identity,1990,['Thriller']
30496084,Muppozhudhum Un Karpanaigal,2011,['Thriller']
28598939,Red Hill,2010,['Thriller']
32411644,Point Blank,nan,['Thriller']
18974432,Lady in a Cage,1964,['Thriller']
7463646,Royal Kill,2008,['Thriller']
26665753,Kashmeeram,1994,['Thriller']
8719021,Dragon Squad,2005,['Thriller']
6983796,The Killing Floor,2007,['Thriller']
15215908,Anasuya,2007,['Thriller']
11137864,Vanishing Point,1997,['Thriller']
1099277,Enigma,1983,['Thriller']
236122,Don't Say a Word,2001,['Thriller']
890812,Charlie Muffin,1979,['Thriller']
34643778,The Dark Place,2013,['Thriller']
2704622,Juggernaut,1974,['Thriller']
10125157,Gunman,1983,['Thriller']
26967437,Ultimate Force,2006,['Thriller']
3907805,9,2005,['Thriller']
10155456,Detention,2003,['Thriller']
31197814,The Road from Elephant Pass,2009,['Thriller']
2190622,16 Blocks,2006,['Thriller']
22348404,The Cell 2,2009,['Thriller']
24330723,The Disappearance of Alice Creed,2009,['Thriller']
15200406,The Caller,1987,['Thriller']
13285223,Mercy,1995,['Thriller']
33499642,Murder in a Small Town,nan,['Thriller']
21607420,Street Racer,2008,['Thriller']
10306502,The Deep Below,2007,['Thriller']
2388465,Madigan,1968,['Thriller']
7853339,Defence of the Realm,1986,['Thriller']
31136582,The Doll Squad,1973,['Thriller']
8310271,Deadly Skies,2005,['Thriller']
30312846,The Chinese Cat,1944,['Thriller']
25541925,Abandoned,2010,['Thriller']
67441,Ticker,2001,['Thriller']
5026362,Paranoia 1.0,2004,['Thriller']
5579355,Digimon: The Movie,2000,['Thriller']
6149341,Behind Enemy Lines: Axis of Evil,2006,['Thriller']
30356851,Manikiakkallu,2011,['Thriller']
16937946,Our Town,2007,['Thriller']
20288060,Mastan,2004,['Thriller']
10348583,Undisputed II: Last Man Standing,2005,['Thriller']
11395467,The List,2008,['Thriller']
2066600,Coffy,1973,['Thriller']
1389571,Koyla,1997,['Thriller']
10035818,Hell and High Water,1954,['Thriller']
31111046,The Truth,1998,['Thriller']
23513341,Savage Vengeance,1993,['Thriller']
99459,Airport,1970,['Thriller']
3228403,Ghost in the Shell,1995,['Thriller']
8586814,Syndicate Sadists,1976,['Thriller']
19246781,Homam,2008,['Thriller']
1389264,The Missing,2003,['Thriller']
22674979,Fermat's Room,2007,['Thriller']
29007186,Contagion,2011,['Thriller']
7690015,The Pretender 2001,2001,['Thriller']
4515932,Ghost in the Shell: Solid State Society,2006,['Thriller']
8026532,Gabbia,2003,['Thriller']
5638447,The Hitman,1991,['Thriller']
18482025,Nagavalli,2010,['Thriller']
25839955,Dossier K.,2009,['Thriller']
778884,Laser Mission,1990,['Thriller']
28081652,Atout coeur à Tokyo pour OSS 117,nan,['Thriller']
24057387,The Escort,1993,['Thriller']
25921824,Jimmy,2008,['Thriller']
11341007,The Eagle Has Landed,1976,['Thriller']
2023833,Railroaded!,1947,['Thriller']
3947,Blue Velvet,1986,['Thriller']
18512674,Sorted,2000,['Thriller']
2295249,A Killer Among Us,1990,['Thriller']
2346472,A Thief in the Night,1973,['Thriller']
34597235,The Feminine Touch,nan,['Thriller']
24224913,The Phantom Express,1932,['Thriller']
11952589,Redline,1997,['Thriller']
4040311,Truck Turner,1974,['Thriller']
18855599,The Crime of the Century,1933,['Thriller']
26742874,Gincho Wataridori,1972,['Thriller']
9122950,The Mission,1999,['Thriller']
4916371,Sung horn,2003,['Thriller']
2803158,Image of the Beast,1980,['Thriller']
34730855,Apio verde,2012,['Thriller']
29204234,Once You Meet a Stranger,1996,['Thriller']
34767469,Emanuel and the Truth about Fishes,2012,['Thriller']
3912186,Made in U.S.A.,1966,['Thriller']
9016141,Dead or Alive 2: Birds,2000,['Thriller']
5101168,Switchback,1997,['Thriller']
13078782,Lost in the Dark,nan,['Thriller']
18793244,Recoil,1998,['Thriller']
2202963,Passenger 57,1992,['Thriller']
667372,Harry Potter and the Goblet of Fire,2005,['Thriller']
30642218,The Holding,2011,['Thriller']
8743877,Cohen and Tate,1989,['Thriller']
13174839,Eye in the Sky,2007,['Thriller']
55325,Total Recall,1990,['Thriller']
11172607,Timecop 2: The Berlin Decision,2003,['Thriller']
2184642,Into the Blue,2005,['Thriller']
36353137,The Canyons,2013,['Thriller']
155921,Time After Time,1979,['Thriller']
24924752,The Twin Diamonds,2009,['Thriller']
16915874,Five Fingers,2006,['Thriller']
6446062,Moonraker,1979,['Thriller']
6032729,Death Trance,2005,['Thriller']
213246,Alien: Resurrection,1997,['Thriller']
1858358,Death Dimension,1978,['Thriller']
9859010,Omega film,2008,['Thriller']
21250867,The Vicious Circle,1957,['Thriller']
4593920,The Maltese Falcon,1931,['Thriller']
49800,Lara Croft: Tomb Raider,2001,['Thriller']
1047827,The Game of Death,1978,['Thriller']
5812847,Gator,1976,['Thriller']
381543,Last of the Dogmen,1995,['Thriller']
25248197,Hardwired,2009,['Thriller']
2707573,Moon 44,1990,['Thriller']
845738,Frantic,1988,['Thriller']
5498661,Never Talk to Strangers,1995,['Thriller']
6527176,Paprika,2006,['Thriller']
2124810,Dus,2005,['Thriller']
17228882,Dog Eat Dog,2007,['Thriller']
36036933,Rainbow Drive,1990,['Thriller']
32230171,Jaal,nan,['Thriller']
15958674,The Amateur,1982,['Thriller']
28353690,Faces in the Dark,1960,['Thriller']
3458487,Demolition University,1997,['Thriller']
29296410,The River Sorrow,2011,['Thriller']
12276238,The Heist,2001,['Thriller']
1312584,The Gift,2001,['Thriller']
20727580,Tauba Tauba,2004,['Thriller']
697868,Dead Calm,1989,['Thriller']
8541076,Aan: Men at Work,2004,['Thriller']
32490775,Inside,nan,['Thriller']
6426885,Running Out Of Time,1999,['Thriller']
17298593,Mission: Impossible – Ghost Protocol,2011,['Thriller']
1338721,Bunny Lake Is Missing,1965,['Thriller']
12429128,Adieu poulet,1974,['Thriller']
239009,To Catch a Thief,1955,['Thriller']
23362921,Summer Love,2006,['Thriller']
6081002,St Helens,1981,['Thriller']
15796197,Revenge of the Stepford Wives,1980,['Thriller']
27160764,Dubai,2001,['Thriller']
10815585,Zero Tolerance,1995,['Thriller']
26340083,Batman: Under the Red Hood,2010,['Thriller']
3724436,The 39 Steps,1935,['Thriller']
2593362,Highwaymen,2004,['Thriller']
16352214,Duplicity,2009,['Thriller']
3194428,The Mod Squad,1999,['Thriller']
18563253,Judex,nan,['Thriller']
2412049,Night Has a Thousand Eyes,1948,['Thriller']
2417326,The Concorde...Airport '79,1979,['Thriller']
9537896,Payback,1995,['Thriller']
21334072,The Last Man on Planet Earth,1999,['Thriller']
28992417,The Girl from Rio,1969,['Thriller']
13687674,Chocolate: Deep Dark Secrets,2005,['Thriller']
746845,Cliffhanger,1993,['Thriller']
28139489,Pimp,nan,['Thriller']
312757,Tron,1982,['Thriller']
164698,Reign of Fire,2002,['Thriller']
28797593,Dublin Nightmare,1958,['Thriller']
16179581,Kana Kandaen,2005,['Thriller']
4139688,Terminal Velocity,1994,['Thriller']
24595240,D.C. Sniper,2010,['Thriller']
24396669,Vanished,2009,['Thriller']
29759141,The Blonde Captive,1931,['Thriller']
7162122,Night Train to Venice,1993,['Thriller']
25202200,Anything for Her,2008,['Thriller']
5239234,Aces: Iron Eagle III,1992,['Thriller']
5527653,Space Amoeba,1970,['Thriller']
26709220,Ee Thanutha Veluppan Kalathu,1990,['Thriller']
36436187,Wayuu: La niña de Maracaibo,2011,['Thriller']
29141687,Aithe,2003,['Thriller']
14047780,Battle Beneath the Earth,1967,['Thriller']
9378717,The Spy Who Came in from the Cold,1965,['Thriller']
3733842,Seconds,1966,['Thriller']
27409433,Good Neighbor,2001,['Thriller']
2560729,Jägarna,1996,['Thriller']
25247178,The Eagle Path,2009,['Thriller']
15804268,Final Approach,1991,['Thriller']
3279682,American Crime,2004,['Thriller']
3492397,Slipstream,2005,['Thriller']
31106576,Bullet to the Head,2013,['Thriller']
1438861,The Thirteenth Floor,1999,['Thriller']
33327349,Victim,1999,['Thriller']
5521165,Black Hole,2006,['Thriller']
11729093,Geeta Mera Naam,1974,['Thriller']
35951335,AM 11:00,nan,['Thriller']
163438,Ronin,1998,['Thriller']
20066145,The Substitute 3: Winner Takes All,1999,['Thriller']
20996974,The Expendables,2010,['Thriller']
12111866,Essex Boys,2000,['Thriller']
163437,Sleuth,1972,['Thriller']
14851425,Samay: When Time Strikes,2003,['Thriller']
20129341,Damage,2010,['Thriller']
26031336,Bulldog Drummond Comes Back,1937,['Thriller']
9129701,Cleaner,2008,['Thriller']
29112615,Thalaivan Irukkiraan,2009,['Thriller']
9473825,Gudachari No.1,1983,['Thriller']
1645598,The Big Sleep,1946,['Thriller']
18794321,Midnight Man,1994,['Thriller']
13987143,The Demon,1978,['Thriller']
12333653,An Eye for an Eye,1981,['Thriller']
13343266,Wicked,1998,['Thriller']
19269176,The Outside Man,1972,['Thriller']
2689093,Invisible Agent,1942,['Thriller']
288303,X2,2003,['Thriller']
914988,Daylight,1996,['Thriller']
2541685,Red Rock West,1993,['Thriller']
28799135,Hammerhead,1968,['Thriller']
415156,XXX,2002,['Thriller']
16830333,The Last Templar,2008,['Thriller']
27485768,Death Race 2,2010,['Thriller']
2421561,Firewall,2006,['Thriller']
28646947,Anastezsi,2007,['Thriller']
9730374,Anumanaspadam,2007,['Thriller']
32269433,Main Tera Dushman,1989,['Thriller']
28621291,Barbie: A Fashion Fairy Tale,2010,['Thriller']
3911312,The Game,1997,['Thriller']
10747502,The Venetian Affair,1967,['Thriller']
15258024,Dark Waters,1944,['Thriller']
32865308,Death Rite,1976,['Thriller']
17974588,Crows ZERO,2007,['Thriller']
29769827,Sahasram,2010,['Thriller']
4803289,Until Death,2007,['Thriller']
12636214,Eyewitness,1981,['Thriller']
17159479,Imaginary Playmate,2006,['Thriller']
346196,The Element of Crime,1984,['Thriller']
2216309,Hush,1998,['Thriller']
23081594,One Way,2006,['Thriller']
1047463,Romeo Must Die,2000,['Thriller']
9312752,Shadow Run,1998,['Thriller']
32295361,Rowdy Rathore,2012,['Thriller']
24034237,"Devil Face, Angel Heart",2002,['Thriller']
479457,Eraser,1996,['Thriller']
13539119,Chicago Overcoat,2009,['Thriller']
11699514,12:01 PM,1993,['Thriller']
30939752,The Debt,2007,['Thriller']
2452459,New Police Story,2004,['Thriller']
11535972,Raaz,1967,['Thriller']
28513216,Sidewalks of Bangkok,1984,['Thriller']
296252,EXistenZ,1999,['Thriller']
23653924,Five Minutes to Live,1961,['Thriller']
4380331,Shoot to Kill,1988,['Thriller']
6558325,The Hard Corps,2006,['Thriller']
22410200,Kerosene Cowboys,2010,['Thriller']
22160402,Time Bomb,1953,['Thriller']
12204434,Target,2004,['Thriller']
16669958,This is Not a Test,1962,['Thriller']
26695566,Crime File,1999,['Thriller']
25342113,Taken In Broad Daylight,2009,['Thriller']
23733969,The Grind,nan,['Thriller']
19111900,Connected,2008,['Thriller']
2936959,Skyscraper,1997,['Thriller']
11524153,Pandemic,2007,['Thriller']
849594,Charley Varrick,1973,['Thriller']
27904601,Already Dead,2007,['Thriller']
23015383,Metropia,2009,['Thriller']
5292439,Gog,1954,['Thriller']
26693031,Sound of Boot,2008,['Thriller']
1848829,Koma,2004,['Thriller']
3300211,Assassins,1995,['Thriller']
1617626,Clear and Present Danger,1994,['Thriller']
29197597,Pit of Darkness,1961,['Thriller']
17109428,Accident,2008,['Thriller']
1237909,Sweet Sweetback's Baadasssss Song,1971,['Thriller']
9012227,Mean Guns,1997,['Thriller']
16930015,Bullet to Beijing,1995,['Thriller']
3887641,The Andromeda Strain,1971,['Thriller']
27714851,Kiss Tomorrow Goodbye,1950,['Thriller']
14838516,Street Fighter: The Legend of Chun-Li,2009,['Thriller']
18618306,Planet of the Apes,1968,['Thriller']
939561,Suspect Zero,2004,['Thriller']
9422274,Unlawful Entry,1992,['Thriller']
27755114,B. Monkey,1998,['Thriller']
33401791,Spare Me,nan,['Thriller']
18020900,Minnaminnikoottam,2008,['Thriller']
13553852,Flash Point,2008,['Thriller']
15178041,Red Mercury,2005,['Thriller']
1567200,The Saint,1997,['Thriller']
29331842,Age of the Dragons,nan,['Thriller']
32660977,Color Me Dead,1969,['Thriller']
20766014,Stiletto,2008,['Thriller']
13902330,The Ambassador,1984,['Thriller']
25914703,Poovinnu Puthiya Poonthennal,1986,['Thriller']
5224973,Night Flight from Moscow,1973,['Thriller']
19954197,Web of Fear,1963,['Thriller']
470185,Three Days of the Condor,1975,['Thriller']
13075853,Kabzaa,1988,['Thriller']
24282011,Private Eye,2009,['Thriller']
14291388,The Limits of Control,2009,['Thriller']
3332886,The Unsaid,2001,['Thriller']
30174182,IMurders,2008,['Thriller']
143809,The Fifth Element,1997,['Thriller']
27662044,Murder in New Hampshire: The Pamela Wojas Smart Story,1991,['Thriller']
1556135,Torn Curtain,1966,['Thriller']
26735500,All the Kind Strangers,1974,['Thriller']
31673401,Ek Tha Tiger,2012,['Thriller']
3036370,Shadow Man,2006,['Thriller']
35977969,The Girl Is in Trouble,2012,['Thriller']
25918824,Chhodon Naa Yaar,2007,['Thriller']
24176843,Psycho,nan,['Thriller']
28785785,Beautiful,2009,['Thriller']
27863458,Killing Car,1993,['Thriller']
34102388,The Newman Shame,1977,['Thriller']
26035123,Vyooham,1990,['Thriller']
5332316,Feed,2005,['Thriller']
32496091,Masters,2012,['Thriller']
30327,The Terminator,1984,['Thriller']
2029825,X-Men: The Last Stand,2006,['Thriller']
8309714,State's Evidence,2006,['Thriller']
1266575,The Nest,2002,['Thriller']
4072739,Frozen with Fear,2001,['Thriller']
29366077,The Golden Lady,1979,['Thriller']
3818454,Brannigan,1975,['Thriller']
27798699,Stonehenge Apocalypse,2010,['Thriller']
28327,Stargate,1994,['Thriller']
32380648,Make Haste to Live,1954,['Thriller']
25420188,New Delhi,1987,['Thriller']
26729747,Grand Larceny,1987,['Thriller']
8634248,Tashan,2008,['Thriller']
27004377,Storm Tracker,1999,['Thriller']
7668793,The Running Man,1987,['Thriller']
23542046,Sukeban Deka The Movie,1987,['Thriller']
31112077,Tactical Force,2011,['Thriller']
4858883,Tanoshii Moomin Ikka: Muumindani no Suisei,1992,['Thriller']
3293089,Bulletproof,1988,['Thriller']
1991818,Cry of the City,1948,['Thriller']
689980,Mercury Rising,1998,['Thriller']
15946694,Double X: The Name of the Game,1992,['Thriller']
6389163,The Gingerbread Man,1998,['Thriller']
33375064,Mounam,1996,['Thriller']
30918407,Écoute voir,nan,['Thriller']
30984089,Nowhere to Hide,1987,['Thriller']
1884712,Dark City,1998,['Thriller']
28785611,Escape to Danger,1943,['Thriller']
14595727,Trancers III,1992,['Thriller']
13897336,Dead Time: Kala,2007,['Thriller']
9963622,I Come in Peace,nan,['Thriller']
5676452,The Marksman,2005,['Thriller']
32252,Unbreakable,2000,['Thriller']
3066864,Nemesis,1993,['Thriller']
27677289,The Stranger,2010,['Thriller']
25222645,Street Law,1974,['Thriller']
29446866,In Time,2011,['Thriller']
15402213,Blast!,2004,['Thriller']
25080120,Return from the Ashes,1965,['Thriller']
789903,Catwoman,2004,['Thriller']
11467610,Paranoid,2000,['Thriller']
4881898,Babylon A.D.,2008,['Thriller']
5339358,The Rich Man's Wife,1996,['Thriller']
13830756,Panzram,2011,['Thriller']
23976591,The Murderer Lives at Number 21,1942,['Thriller']
28358401,The Code Conspiracy,2002,['Thriller']
36225757,Omkara,2004,['Thriller']
4907569,Out for a Kill,2003,['Thriller']
7856247,Cyborg 3: The Recycler,1994,['Thriller']
34726339,Pusher,2012,['Thriller']
27428503,Undisputed III: Redemption,2010,['Thriller']
20931003,Joyride,1996,['Thriller']
18268263,Excessive Force,1993,['Thriller']
23988883,The Panther's Claw,1942,['Thriller']
983044,Mortal Kombat,1995,['Thriller']
31207174,Cage,1989,['Thriller']
11682192,Contraband,1980,['Thriller']
5020340,Jewel Thief,1967,['Thriller']
14855907,Thick as Thieves,2009,['Thriller']
5112304,Shadow Conspiracy,1997,['Thriller']
149928,Zardoz,1974,['Thriller']
36021107,Kings of Devon,2010,['Thriller']
20903445,Joshila,1973,['Thriller']
10776597,Invincible Armor,1977,['Thriller']
5541000,Fear X,2003,['Thriller']
28855797,Callan,1974,['Thriller']
13131974,The Riddle,2007,['Thriller']
3649554,Public Access,1993,['Thriller']
34759753,Diamond Necklace,2012,['Thriller']
17384479,Ransom,1975,['Thriller']
19908244,Nenu Meeku Telusa...?,2008,['Thriller']
20546140,The Marine 2,2009,['Thriller']
2337370,The Specialist,1994,['Thriller']
2323811,Into the Sun,2005,['Thriller']
4213209,Deceived,1991,['Thriller']
13544172,Iron Eagle IV,1995,['Thriller']
317647,Tomorrow Never Dies,1997,['Thriller']
5476946,The Incredible Hulk,2008,['Thriller']
20904269,Azaad,1978,['Thriller']
25716852,Tarot,2009,['Thriller']
4450578,A Problem with Fear,2003,['Thriller']
4932114,Knight Moves,1992,['Thriller']
8414188,The Naked Prey,1966,['Thriller']
906737,Circus,2000,['Thriller']
27628976,Dharam Aur Kanoon,1984,['Thriller']
7661542,The Pretender: Island of the Haunted,nan,['Thriller']
295973,Stage Fright,1950,['Thriller']
8476426,Barocco,1976,['Thriller']
31153555,Mukham,1990,['Thriller']
3849407,The Unknown Man,1951,['Thriller']
6066495,Black Eagle,1988,['Thriller']
11965902,Asesinato en el Comité Central,1982,['Thriller']
3339851,Athadu,2005,['Thriller']
8888296,Season,1989,['Thriller']
31564153,Shaitan,2011,['Thriller']
28271211,Last Plane Out,1983,['Thriller']
24818077,Stealing Candy,2004,['Thriller']
24981628,When Michael Calls,1972,['Thriller']
11140631,Kalaignan,1993,['Thriller']
31449751,The Gang,2000,['Thriller']
21977956,Imitation,2007,['Thriller']
10374514,I as in Icarus,1979,['Thriller']
30787022,Secret,2009,['Thriller']
23941708,2001: A Space Odyssey,1968,['Thriller']
26396356,The Killing Time,1987,['Thriller']
28318776,Time,nan,['Thriller']
33498195,Stray Cat Rock: Sex Hunter,1970,['Thriller']
17016349,Bloodmoon,1997,['Thriller']
5676495,7 Seconds,2005,['Thriller']
15451897,Shikari,2000,['Thriller']
5577177,Devil In The Flesh 2,2000,['Thriller']
21810192,Salt,2010,['Thriller']
29561731,Man on a Ledge,2012,['Thriller']
12779395,Vento del sud,1959,['Thriller']
18647075,Brigade des mœurs,nan,['Thriller']
2331380,And Then There Were None,1974,['Thriller']
20348262,Moon,2009,['Thriller']
3124974,Gambit,1966,['Thriller']
4369608,Black Dawn,2005,['Thriller']
31323922,For Eyes Only,1961,['Thriller']
1330774,Thief,1981,['Thriller']
2678092,I Married a Monster from Outer Space,1958,['Thriller']
2408918,Judge Dredd,1995,['Thriller']
9311456,Satyam,2004,['Thriller']
36284183,Danger,2005,['Thriller']
26262913,Tomorrow at Seven,1933,['Thriller']
972234,Blue Desert,1991,['Thriller']
7085931,The Scorpion King 2: Rise of a Warrior,2008,['Thriller']
28844326,Sthalathe Pradhana Payyans,1993,['Thriller']
24962629,Project Shadowchaser IV,1996,['Thriller']
1952159,The Spanish Prisoner,1997,['Thriller']
5443770,The Crimson Rivers,2000,['Thriller']
26652470,The Blueberry Hunt,2011,['Thriller']
9535065,The Day of the Jackal,1973,['Thriller']
25860552,First Shot,2002,['Thriller']
1254902,Thursday,1998,['Thriller']
4785973,The Thousand Eyes of Dr. Mabuse,1960,['Thriller']
6183577,The Escapist,2006,['Thriller']
8212258,Shinjuku Triad Society,1995,['Thriller']
1160412,Rambo III,1988,['Thriller']
34901992,Cobra,2012,['Thriller']
15041008,Aag Andhi Aur Toofan,1994,['Thriller']
26838612,No Contest,1994,['Thriller']
19011235,5 Steps to Danger,1957,['Thriller']
27686503,American Samurai,1992,['Thriller']
16340604,Through the Eyes of a Killer,1992,['Thriller']
2937356,To the Limit,1995,['Thriller']
2969247,Quantum of Solace,2008,['Thriller']
25061879,Golden Needles,1974,['Thriller']
33025390,Open Fire,1994,['Thriller']
1331578,White Noise,2005,['Thriller']
670226,The Chronicles of Riddick,2004,['Thriller']
1745296,XXX: State of the Union / XXX: The Next Level,2005,['Thriller']
29486857,Bulbul Maina,nan,['Thriller']
4273140,Avatar,2009,['Thriller']
6124520,Jill Rips,2000,['Thriller']
301798,Dirty Harry,1971,['Thriller']
23348055,Corrado,2009,['Thriller']
19859572,Blindfold: Acts of Obsession,1994,['Thriller']
9865713,The First Deadly Sin,1980,['Thriller']
16168362,6'2,2005,['Thriller']
27326318,Ottakkayyan,2007,['Thriller']
30523766,Dongala Mutha,2011,['Thriller']
1908238,The Da Vinci Code,2006,['Thriller']
2039953,Hard Rain,1998,['Thriller']
10638177,Chhupa Rustam,1972,['Thriller']
24367337,Bedroom Eyes,1984,['Thriller']
31234700,Bangkok Knockout,2010,['Thriller']
1126356,Mr. Majestyk,1974,['Thriller']
666762,Runaway Brain,1995,['Thriller']
20987461,A Bloody Aria,2006,['Thriller']
12319832,Transformers: Revenge of the Fallen,2009,['Thriller']
25901276,Kariyilakkattu Pole,1986,['Thriller']
11590454,Case Closed: Countdown to Heaven,2001,['Thriller']
3150125,The First Great Train Robbery,1979,['Thriller']
14538576,Bambai Ka Babu,1996,['Thriller']
25432148,Treasure Raiders,2007,['Thriller']
19860911,Freeze Frame,1992,['Thriller']
8039067,Case Closed: The Last Wizard of the Century,1999,['Thriller']
12893065,Descent,2005,['Thriller']
29657080,Straw Dogs,2011,['Thriller']
14487819,La Menace,1977,['Thriller']
1321819,The Jackal,1997,['Thriller']
31325794,Bulletface,2010,['Thriller']
21472992,Black Day Blue Night,1995,['Thriller']
27588976,I Am Number Four,2011,['Thriller']
27550497,Mandroid,1993,['Thriller']
36306987,The Reluctant Fundamentalist,2012,['Thriller']
26179719,Escape,1948,['Thriller']
4729,Batman & Robin,1997,['Thriller']
8570240,The In Crowd,2000,['Thriller']
4728,Batman Returns,1992,['Thriller']
35501869,Trivial,2007,['Thriller']
3761238,The Bedroom Window,1987,['Thriller']
24542123,Banzai Runner,1987,['Thriller']
27459231,The Monk,1969,['Thriller']
6610948,The Speed of Thought,2011,['Thriller']
20426846,The King of the Mountain,2007,['Thriller']
22644918,De Flat,1994,['Thriller']
4305043,Silence Becomes You,2005,['Thriller']
20020813,Takers,2010,['Thriller']
1922687,Momentum,2003,['Thriller']
35943142,Captain America II: Death Too Soon,1979,['Thriller']
23937456,The Way of War,2009,['Thriller']
33931510,Kalyug,2005,['Thriller']
448385,Blowup,1966,['Thriller']
33352043,Occupant,2011,['Thriller']
25702392,Daylight Robbery,2008,['Thriller']
2631788,Arabesque,1966,['Thriller']
5096585,The Poseidon Adventure,2005,['Thriller']
97646,Die Hard,1988,['Thriller']
551753,Rapid Fire,1992,['Thriller']
7917619,The Mackintosh Man,1973,['Thriller']
