movie_name,year,genre,plot
SpongeBob's Truth or Square,2009,Comedy," Alarm clocks ring everywhere throughout SpongeBob's house and even in Squidward's house. SpongeBob's foghorn alarm spits out some more, and SpongeBob wakes up and stops them. SpongeBob remembers that, on this day, the Krusty Krab celebrates its ""eleventy seventh"" anniversary. He remembers his first visit to the Krusty Krab and tells Gary about it: Years ago, when SpongeBob's mother was still pregnant with him, she and SpongeBob's father went to the Krusty Krab to eat there. His mother asked him what he wanted , and he asked for a Krabby Patty. They were so good, SpongeBob took off his umbilical cord and sucked on it. When he finishes his flashback, SpongeBob showers, goes through the wringer, puts on his clothes and drinks a can of socks . He then puts on his shoes and goes over to the mirror, opens the door on it and looks through a collection of his faces. He takes off the one he already has on, and then replaces it with his ""eager face"". SpongeBob then leaves to go to the Krusty Krab, but as soon as he exits his house, he bumps into the back of an unbelievably long line of customers waiting to get to the restaurant as well. SpongeBob jumps on top of every second person in the line, then eventually reaches the Krusty Krab front door and squirms underneath it. Mr. Krabs tells SpongeBob and Squidward that this is a perfect opportunity for his former best friend  Plankton to steal the Krabby Patty formula . Mr. Krabs has hired Patrick as a security guard, so that he does not have to pay for a real one. SpongeBob spectacularly decorates the Krusty Krab with ketchup, mustard and pink toilet paper. He then turns the Krabby Patties into balloons with an air pump, but then mentions that has one last decoration. Patrick, Squidward and Mr. Krabs follow SpongeBob into the freezer where he shows them a giant Krabby Patty ice sculpture which he made himself. However, in attempt to take the ice sculpture outside, they accidentally knock SpongeBob out the open freezer door; he then rebounds off the kitchen door and back into the freezer. The impact shuts the door and it locks, trapping all four friends inside. While finding their way through air shafts, they look back at some memorable moments in their lives, including the first Krabby Patty commercial in which Krabs, baby SpongeBob and his parents played , the time Mr. Krabs first conveyed the Krabby Patty formula to SpongeBob while they travelled around the world, the day SpongeBob moved to Bikini Bottom , and also a time when SpongeBob and Sandy got married - which turned out to be a play without the priest knowing. . To get out of the air shaft, SpongeBob gathers Squidward, Patrick, and Mr. Krabs to bust out the shaft, but it takes a few tries, On his last try, he says to himself, OK, this is the one! Feel very good about this! OK, steady..., and he finally makes it out, only to find that all the customers have left after waiting for so long without getting any food. However, SpongeBob summons them all back as he sings a song in honour of the Krusty Krab, called ""Oh, Krusty Krab"" . Meanwhile, Plankton finally finds the perfect opportunity to steal the Krabby Patty secret formula. He fails, having Mr. Krabs to launch him, but Plankton tells Krabs that he cannot take any more launches, having been launched countless times by Krabs in the past. So, Krabs instead inflates Plankton into a balloon and floats him up into the sky. The eleventy seventh anniversary celebration then goes ahead.}<ref name Nickelodeon's SpongeBob SquarePants 'Truth or Square' Grabs 7.7 Million Total Viewers, Ranks as Number-One Entertainment Show on Basic Cable for Week | publisher  10 November 2009 | url 1353806 | accessdate Secondary plot During the show, Patchy the Pirate continuously keeps trying to get a cast for a show to celebrate the 10th year anniversary of SpongeBob, he calls Rosario Dawson, but she hangs up on him because of his breath from eating shrimp cocktails. He calls LeBron James, but he has a game & hangs up. The next person he calls in Tina Fey . Patchy then calls Will Ferrell, but Patchy hangs up because Ferrell is having his own 10 year anniversary of SpongeBob & the last person Patchy calls is Craig Ferguson & Patchy learns that Robin Williams will appear on his show & tricks Williams into getting into the Green Room, only to act so suspicious, Williams leaves the studio. When Patchy finally does get a cast, he gets Sir Quentin & his sidekick, Mr. Tinder & musical guest, Pink. He intends to bring out SpongeBob as guest of honor for the show after singing the opening to the wrong camera , but when he doesn't appear, Patchy gets agitated & decides to sail off to Bikini Bottom. Along the way (a spoof of [[Pinocchio , he gets swallowed by a whale. Figuring that it's the end, he plays outtakes & gags from SpongeBob, such as the original cartoon & the other opening titles, but the camera short-circuits & causes smoke, making the whale sneeze & Patchy crashes in the Green Room where all of the cast sat. Patchy hallucinates himself meeting SpongeBob & faints upon seeing a plush SpongeBob on an actor's head."
Winnie the Pooh and the Honey Tree,1966,Comedy,Christopher Robin's bear attempts to raid a beehive in a tall tree.
Mike Fright,1934,Comedy,The gang attends a radio station amateur show.
Tanga,1987,Comedy,"Three crazy couples in Benidorm, Spain making mischief."
Chocolate,2007,Comedy,"Shyam, an irresponsible guy joins a women's college, only to satisfy the wish of his mother who is also a lecturer there."
Andy Colby's Incredible Adventure,1988,Comedy,"Andy Colby  is a 12-year-old boy with too much time on his hands and an addiction to movies. He goes to a local video store looking for a movie he hasn’t seen and asks the crazy video store clerk , for a real adventure. He is given a new video that isn't even on the shelves yet. He is also given instructions to never let go of the remote and don’t sit too close to the television. Unfortunately, his sister Bonnie  is instead sucked into the TV and Andy has to rescue her. In his haste he ends up letting go of the remote and gets too close to the screen. With the help of characters from past movies, Andy has to face many trials to get his sister away from the purple and barely menacing villain, Lord Chroma ."
Damn Yankees,1958,Comedy,Film adaptation of the George Abbott Broadway musical about a Washington Senators fan who makes a pact with the Devil to help his baseball team win the league pennant.
Crazy Gopalan,2008,Comedy,A double-crossed thief (Dileep) seeks revenge.
Teen Yaari Katha,2012,Comedy,The story narrates three adult boy's life from three different background.
Meet the Deedles,1998,Comedy,Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge.
A Little Bit of Fluff,1928,Comedy,"The misadventures of a young newly-wed man  and an exotic dancer , the titular ""little bit of fluff."" Tully , an effete and completely mother-in-law-dominated new husband becomes unwittingly involved in boxer Hudson's plot to wrest his girlfriend's  $5000 necklace from her in order to pay his gambling debts. Living next door to Maggie, the exotic dancer, Tully is first introduced to her only because his mother-in-law demands that he go next door and make the noise cease—noise from one of Maggie's hedonist parties. That evening, purely by coincidence, Tully accompanies his other neighbor, John Ayres, to the club at which Maggie performs as a singer/dancer , his wife and MIL having left town to visit aunty. It is at this club that Tully accidentally acquires the necklace and so, the rest of the farce is taken up with scenes of mistaken identities, moments of being in the wrong places at the wrong times, misunderstandings with wives, stepmothers, and boxer boyfriends, etc. In the end, Hudson is arrested for trying to steal the necklace back from Tully's apartment and all falls back into order—except that Tully has NOT managed to lose his mother-in-law along the way. This film is highlighted by intricate gags, including using a pekinese puppy to moisten stamps, a fantastic spinning headstand by Chaplin, and, perhaps, marred a bit by a lack of plot and an unbearably long scene at the nightclub in which Chaplin mistakes a female ""little person"" for a little girl. This film definitely follows along well from the sort of character Chaplin created in his Warner Brothers contract—a winning one for him."
Re-Uniting the Rubins,2010,Comedy,"The film is a family comedy chronicling a reluctantly Jewish man  who tries to re-unite his dysfunctional family in time for the Jewish celebration of Pesach so as to appease his ailing mother Honor Blackman. Although they are all from the same family his estranged children hardly seem like they are from the same planet. He must reunite his son the capitalist James Callis, his daughter the eco-warrior Rhona Mitra, his son the Buddhist Monk, and his last son, a born again Rabbi. "
The Time of Their Lives,1946,Comedy,Two ghosts who were mistakenly branded as traitors during the Revolutionary War return to 20th century New England to retrieve a letter from George Washington which would prove their innocence.
Happy Ero Christmas,2003,Comedy,"Yearning to be a respectful cop and vanquish the evil since he was young, Byung-ki  is a patrolman of few words in a village, helping out trivial tasks like distributing promotional papers. One day, he runs into Min-kyong , an employee of the neighborhood bowling alley, and falls for her at first sight. His attempts to woo her, however, are hardly noticeable and even seem to be gloomy as the boss of the local gang Sang-doo, who also swoons over Min-kyong, strikes to get her virginity on Christmas Eve! Watch for the goofy tricks of the two to compete for Min-kyong and finally come to blows!"
Where the Boys Are,1960,Comedy,"Merritt, Melanie, Tuggle and Angie are four Midwestern college co-eds who travel to Fort Lauderdale, Florida for their spring vacation and we follow the episodic series of adventures and romance they all get into with some college guys they meet."
Nancy Goes to Rio,1950,Comedy,"A mother and daughter compete over the same singing role and, unbeknownst to each other, the same man."
Manuale d'amore 3,2011,Comedy,"The film is composed of three episodes, each following a different couple: *Giovinezza : Roberto and Sara ; *Maturità : Fabio and Eliana ; *Oltre : Adrian and Viola . The characters in the film are all related. The film is set in Castiglione della Pescaia and in Rome."
Woochi,2009,Comedy,"Jeon Woo-chi, an undisciplined womanizing Taoist from the Joseon era, ends up in present-day Korea causing mayhem with his knack for magic."
Showgirl’s Luck,1930,Comedy,"Peggy Morton  works as the star of a touring tent show in rural Queensland when she is offered the lead in the first Australian talking film, being made in the Blue Mountains. A rival, Mona Blake  tells her that the offer has been withdrawn and takes the job instead. Peggy's show closes and she finds a job by posing as a Swedish maid. She winds up employed at the same hotel being used by the film company and discovers Mona's deception. Mona's husband abducts Peggy but an actor, Barry  rescues her. Peggy ends up getting cast in the film."
A Modern Twain Story: The Prince and the Pauper,2007,Comedy,"} The movie opens showing super star Eddie Tudor  on the red carpet at the premiere of one of his films. Tom Canty  watches it on TV and imitates Eddie , when his grandpa, 'Pop' , calls him to get ready for school. At school, the principal asks what his ambition is in life, and, Tom replies he wants to be Eddie Tudor. The principal then advises him to join the acting classes . He has lived with Pop since his parents died, a couple of years earlier. From a young age, his ambition has been to become an actor, partly inspired by the stories of fame and appeal of acting conveyed to him by his neighbour and best friend, Miles  who is a former actor and who also happens to be the father of Eddie Tudor . Miles has known Tom since he was a little kid, when Miles moved to the area, after quitting showbiz and he often tells Tom about the times when he was a star, although not revealing much as to how he lost his fame. Now 14, the same age as Eddie Tudor whom he looks exactly like, he wishes that he really is Eddie and gets frustrated with his Pop's persistent pushing for Tom to forget about the acting, and telling him to do 'real work', like helping him with his business, when Tom is not at school. He says he only pushes Tom because he cares about him. Miles, however, supports Tom with his acting ambition, but warns him that it is a tough business to get into and survive in. Meanwhile, Eddie Tudor is frustrated with his life and being told what to do all the time. He doesn’t seem so interested in acting and can’t understand why his single mom  pushes him so hard to stick at it. He longs for some freedom and to be able to be a normal kid. Not appreciating what he has, he constantly goofs off on set and unknown to him, he is about to be dropped from the production that they have recently started filming in Palm Beach, where Tom lives. When Tom hears about the production, he visits the lot where it is taking place, in the hope of meeting his idol, Eddie Tudor, and getting into the acting business. During a break from shooting, Tom  meets Eddie for the first time. Eddie, pleased to see another kid on set to hang out with, invites him into his trailer and the two talk and play Eddie's Xbox. Tom is thrilled to meet Eddie and see inside his trailer and be on a film set, also to play the Xbox, since Tom doesn’t have one at his Pop's house. Eddie says that his mom doesn’t care how much he plays the Xbox in his spare time, because she is so busy. Tom tells Eddie how lucky he is, in comparison to him, but he's a friend of the former actor, Milles. Eddie doesn’t seem impressed by this, though, having never heard of Milles or other actors that Tom speaks about. Tom notices that Eddie doesn’t seem to appear that interested in acting, choosing to concentrate mainly on his Xbox that he's playing. Tom then spots Eddie's suit which he wears on screen in the 'Spy Teen' films and asks Eddie if he can try it on. Eddie, still engrossed in the game, replies ""Sure, whatever"". Eddie takes notice however, when he sees Tom in his suit and hairstyle, and realises that he & Tom are identical in appearance. He then puts on Tom's clothes and changes his appearance, and they are stunned to see how much they look alike. The Assistant Director of the film Eddie's shooting then comes into the trailer and, realising that he now has a chance for a bit of freedom away from filming, Eddie  says ""Well, Eddie, it was great to meet you, but I best get going"", leaving a startled Tom in his place, who will now have to act just like Eddie. The real Eddie meets Pop, who picked him up from the sidewalk that he was walking along. Thinking that he is Tom, Pop drives him home in his pick-up, lecturing him about why he should have come straight home from school. Eddie sees Tom's home and his bedroom, which has posters of Spy Teen and 'Miami Vice', which Milles starred in, on the wall. The next day he and Pop go to work  where Eddie tells him that he's not Tom and explains what happened, realising that he's not having much fun or freedom planting trees with Pop, and a frustrated Pop starts thinking that 'Tom' has gone mad. Meanwhile, the real Tom realises that fame isn’t everything it's portrayed to be as he has to cope with being ordered about by Eddie Tudor's mother and his agent and packing loads of filming and appearances into his day. At first, he faints with the shock of so quickly becoming Eddie and acting in a big movie, as he had for so long dreamed about. He is then accused of faking the faint by Eddie's agent and given a row by her and Eddie's mom for creating a fuss when they relocate to Miami, who dismiss his behavior as Eddie's usual playing-up and don’t listen to him when he tries to explain that he is just a normal kid who switched places with Eddie for a laugh, and that they are leaving Eddie behind in Palm Beach, as well as Tom's own life. He asks if they can go back, but is refused, so Tom adjusts to his sudden new life as Eddie and enjoys it and acts well as Eddie and the character that Eddie must play, but he misses Pop and Miles. Tom Canty proves to be a 'better Eddie than Eddie', according to Elizabeth , the cute co-star of Eddie Tudor in the production they are shooting together. She gets along with Tom much better than Eddie, which is why she realises that the boy she is now working with can't be Eddie and demands to know who he is. Tom explains all to Elizabeth and the two become close as they keep up the pretense in front of everyone around them, including Eddie's mom and Jerry , whilst they figure out what to do. Elizabeth suggests that Tom phone home, so he does, explaining all and knowing that he will be in trouble if his pop believes him. As the days pass by, both Tom and Eddie try to tell people that they are not who everyone thinks they are. All Tom can now do is hope that his Pop comes to pick him up, whilst Eddie, upon realising that the production has moved to Miami, decides to get to the film set himself. He hotwires his boat  after Miles takes the key from him and throws it into the water to stop who he thinks is Tom from running away from home. After he doesn’t get very far in the boat, Eddie has to be bailed out by Milles from the police station, and driven home to Pop who starts on Miles for interfering. Miles says he just cares about Tom and doesn’t want to see him going off the rails, but warns Pop that's what will happen if he keeps pushing him. Whilst they are arguing, Eddie jumps into Milles' car and drives off in it. Pop and Milles follow him in Pop's truck, losing track of him when he stops at a roadside service station to buy a veggie burger meal. At the film set in Miami, Milles and Pop bluff their way in by saying that they are extras. They also ask if there has been a kid pretending to be Eddie Tudor trying to sneak in yet, to which the security guard replies, ""No sir, not yet"". Later, Eddie arrives and the guard says to him, ""You must be pretending to be Eddie Tudor"" and lets him in. Once on the set, he spots Tom and confronts him, yelling ""Your dead, punk!"" and they have a brawl with Eddie ranting ""You took my identity!"", Tom responds with ""It wasn’t my fault-They switched location!"". Eventually, all calms down and everyone finds out who is who and what has happened. Eddie tells his mom that he now realises that she only pushes him because she cares, to which she says ""That's right"", and she also reunites with Miles, whom she used to date before Eddie was born, while he was still in the business-before he went off on his own, which he tells her was because he didn’t like the person he had become, not because he disliked her or acting. She understands and reveals to him that Eddie is his son.. The movie ends with Eddie and Miles getting to know each other for real, as father and son, and, Miles and Eddie's mom hinting to each other about getting back together. All remain friends with Tom and he is taken on by Jerry to have his own acting career, starting with a production of Mark Twain's Prince and the Pauper with Eddie. ""We were going to use twins, but I think Tom and Eddie would be great"" said Jerry. ""They sure fooled all of us"". Pop asks Tom if that is definitely what he would like to do and after hearing the excited reply finally gives his approval and blessing to Tom. Milles tells Eddie that he is a lot younger than he was when he first started acting and says that the most important thing he learned was to be gracious and treat people with respect. He asks if Eddie can do that, to which he replies, ""I will now!"" and he does, just insulting Elizabeth jokingly at the filming of Prince and the Pauper, which she does back. They film with Tom, whilst Milles is now trying his hand at directing, with Eddie's mom producing and Jerry  and Pop looking on. The end credits then begin, whilst the final shot shows of Eddie and Tom chilling together and with Miles barbecuing in a garden and everyone looks happy as Milles plays football with Tom, and his lookalike that he's known for much less time but who is really his son, Eddie, proud that the boys are following in his footsteps as actors and knows that they will not make the mistakes that he did after everything that they learned in their fun adventure: A Modern Twain Story: The Prince and the Pauper."
Small Talk,1929,Comedy,The gang is taken from an orphanage &amp; adopted by society matrons.
Spy Kids 4: All the Time in the World,2011,Comedy,"A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world."
Hajji Washington,1998,Comedy,"Hajji Hossein-Gholi Noori, an influential Qajar politician is sent by Nasereddin Shah to the United States of America during the time of President Andrew Johnson to serve as Iran's ambassador. Once in America Hajji hires a number of employees but soon finds himself missing his family and finding his work unrewarding considering there are very few Iranians in America at the time. Hajji Hossein-Gholi Noori is sent to the United States, then under the presidency of Grover Cleveland, to open up the first embassy for Iran by Nasir al-Din Shah Qajar. He is sent there with one helper on this mission and soon hires three workers to maintain the embassy. It doesn't take long for him to realize that there is no real work for him there and he is forced to quit his staff and allow his helper to attend medical school in Washington D.C. Although most of the first meeting of Hajji and the President is comical, the overall tone of the film is rather elegic in nature."
I Saw Mommy Kissing Santa Claus,2001,Comedy,"After a boy sees a man in Santa Claus suit kissing his mother, he thinks that the real Santa wants to replace his father, so he starts a prank-war with him."
Singaravelan,1992,Comedy,"The film starts with Singaravelan a.k.a. Velan , on his birthday taming a wild bull by just talking to him. He seems to share a special bond with animals as he works in his farm filled with animals. Later that day, his mother, Parvathy , calls him and decides to tell him the truth about his father. Velan, in his hyper imagination, thinks that his father was killed by a four goons  but soon learns that his father did actually die by a disease like he had been told before. But, he had died heartbroken that his marriage with Velan’s mother was not accepted by her sister-in-law and they had broken all links. Further, they believe that it was Parvathy’s curse that killed them in a car accident and they get promise from the guardian, that their daughter should not be married to Parvathy's son. Velan’s mother reveals that it is Velan’s duty to get married to her brother's daughter Sumathi  to bring the separated family back together. Armed with only a picture of the girl when she was 4, he leaves for Chennai to fulfill his mother’s wishes. Velan arrives to Mano's home to implement his mission. Mano lives with three more roommates: Charlie, Vadivelu and Goundamani. Velan greets them and explains his mission. All of them find the reason weird but still offer to help him. The next day, they visit a computer centre and generate an image of the teen age Sumathi. He tries to find her in the city but Chennai proves to be too big for him. Bored, he and his friends visit the beach to think for a plan. Surprisingly, they find a woman playing tennis to be Sumathi, the girl they search for. Someone hits the ball into the sea and Sumathi, who goes to fetch the ball, and Velan goes to help her. But he accidentally drowns her but manage to pull an unconscious Sumathi out of the water. When she becomes conscious, she blames him for drowning her as she didn’t need any help as she was a trained long distance swimmer. Despite of friends' advice to drop the love for Sumathi due to her arrogant nature, Velan proceeds with next step of his mission as a challenge. Later on, Velan and his friends follow her to a 5-star restaurant. On the stage in the dining hall, a flutist is performing. Once the performance ends, Sumathi gets up and kisses the old flautist's hand. Velan too offers his hand to be kissed, wherein he is asked whether he knows anything about music. To prove her wrong, Velan dresses up in a fancy leather suit, adorned with various musical instruments, singing the song Pudhu Cheri Katcheri . But Sumathi insults the performance. Velan on his part teases with harmless intention, which also earns Sumathi's dislike.  Velan meanwhile attempts to attract Thaiamma , the guardian of Sumathi by visiting her house daily. Thaiamma is attracted by Velan's entertaining nature. But she also confirms that he is not the son of Parvathi. Velan lies by saying his mother's name as Mahalakshmi. Though Thaiamma certifies Velan as a good chap, Sumathi continues to hate him. Sumathi’s uncle, Natarajan  visits Velan to warn him to stop teasing his niece. There he comes to know about his father is an industrialist Kaliannan Gounder  who has disowned him due to his passion for music. Unfortunately, the General manages to meet the Industrialist to verify the Velan's family background and finds everything true via the mouth of industrialist. But Velan and his friends has already visited the industrialist and convinced him to lie to the general to help them out. Then Velan managed to attract Sumathi gradually through a series of events which make Sumathi realizes her femininity. Their love becomes strong when Sumathi hears that Velan is very serious at hospital as he was attacked by some men hired by her uncle as he lied that he was the son of an industrialist. She finds Velan dressed up with full bandages in his body .Velan's mother is informed about her son's hospitalization by a person from Madras and immediately rushes to see her son. There she understoods that facts are not true and feels easy. Velan and Sumathi's love grows steadily and they decide to get engaged. On the day of engagement, through 'Sincere' Sivamani , the manager at Sumathi’s factory, Sumathi come to know that Velan is, in fact, the son of Paravathy, cancels the engagement and refuses to speak to him. In the mean time, the general finds that Sivamani is a crook who has been using Sumathi's premises to print counterfeit bills. Sivamani kills the general and frames Velan. Velan escapes the police and goes on the run. His friends, mother and the industrialist are arrested as accomplishes. Sivamani, decides to kill Velan and marry Sumathi for her wealth and tricks Thaiamma to accept his proposal to get married to Sumathi. He also uses one of his men to bring Velan in and to kill him, but Velan beats up all the bad guys and calls the police. Together with the police, Sivamani’s ally, his mother and friends he goes to the wedding hall and proves that Sivamani was the real killer and stops the wedding and gets him arrested. Sumathi realizes the true love of Velan and requests his mother to marry them. Velan and Sumathi get married. The story ends with the happiness of all members re-united at Velan's house."
Miss Cast Away and the Island Girls,2004,Comedy,"A plane carrying beauty contestants crash lands on a deserted island. Captain Maximus Powers  and co-pilot Mike Saunders  have to take care of their passengers, while avoiding the dangers of Jurassic Pork  and a group of apes busy trying to relaunch Noah's Ark. An R2D2-like droid projects an image of agent M.J.  who has been assigned by the Vatican to manipulate the castaways for the Vatican's own purposes."
He's in the Army Now,2003,Comedy,"When the devastating Kocaeli earthquake occurs, the Turkish government passes a special law allowing people to complete their military service in a month. Many make use of this law including Murat , Ömer , Gökhan Özoğuz (frontman of the ska-punk band [[Athena , Nihat , Can , Levent , Australian Turk Hüseyin and his son Seyfi Paul, Laptop Recep. They join those who are already at the base: Captain Volkan Ateş  and Karlıdağ ."
He Was Cool,2004,Comedy,"The story is about a cheerful high school student named Han Ye-Won . She is a sweet, clumsy and warm girl. On the other side, there is Ji Eun-Sung , a student from a vocational school and a well-known bully. He is hot-tempered and rude but deep inside he is longing to be loved. One day, clumsily, Ye-Won leaves a message on the school website to reply to Eun-Sung's impolite message. She is shocked when someone calls her mobile and threatens her. Gradually, her best friend, Lee Kyung-Won, tells her who Eun-Sung is. He sends Ye-Won a message on her mobile: He will wait for her in front of the main gate. She is so scared that she and Kyung-Won decide to jump over the school wall. Unfortunately, the moment Ye-Won jumps, Eun-Sung is standing exactly at the other side of wall. She falls on him and their lips meet accidentally. Raising his voice, Eun-Sung asks her to take responsibility; she is astonished. His friend explains that Eun-Sung has never even held hands with a girl. Since she is the first girl who kissed him, as a consequence, she must marry him. The story continues very fast. At the beginning, Ye-won does not have any feelings for Eun-Sung. She even rejects his invitation to come to his birthday party. Unknowingly, Eun-Sung has fallen in love with her; but he is not the kind of guy who knows how to express his inner feelings. He is jealous when Ye-Won is approached by other guys but he does not know how to be with someone he loves. Although he is rude and bad-tempered, Eun-Sung always pardons Ye-Won's faults and clumsiness. However, he can't bear it when he finds out that Ye-Won went out with Kim Han-Sung , an older student he hates a lot. The broken-hearted Eun-Sung decides to leave Korea and follow his mother to the USA. A year later Ye-Won is seen with Han-Sung, discussing whether she is scared for her college entrance exams. It seems that they are in a relationship at this point. During her exams, the hearing portion of the exam brings up a quote from Romeo and Juliet bring Ye-Won back to the memory of her and Eun-Sung in the park in front of the telephone booth where, no matter what, they would re-unite at the first snowfall. At this point Ye-Won stops what she is doing and runs to the park. She waits there as the scene rolls back to the fantasy she had a year ago and she starts to cry as Eun-Sung is not there. As she turns around, a rabbit is hopping towards her, the same rabbit she gave to Eun-Sung. She looks up and Eun-Sung is there. She yells at him saying ""Why did you leave without saying goodbye?"" And Eun-Sung replied ""True love requires no words."" The film ends with Eun Sung's childhood memory of some opening event of an elementary school where the only kid that would kiss Eun-Sung was Ye-Won. An interesting aspect to this is that earlier on in the film, Ye-won uses Eun-Sung's cellphone to make a mini-video of her bedroom. There she captures footage of an old photo from when she was little, showing her and a friend. It turns out that this friend is actually the little Eun-Sung, hinting at the connection between the two. When Eun-Sung watches the video on his cell phone towards the end of the film, he is surprised to see himself and remembers that Ye-Won was that little girl."
Let It Snow,2001,Comedy,"James Ellis  meets and falls in love with Sarah  during time off for snow days while in high school. James, however, has commitment issues, and Sarah eventually winds up engaged to Peter . His grandmother  had warned him about the family curse, that the ""men always leave and the women go crazy"", which causes James to be reluctant to commit. Over the next few years, James searches for his true self, ending up at ""The CIA"" – the Culinary Institute of America. His eccentric mother Elise , still upset that her husband left her and James, is on an endless search for her inner self and has commitment issues of her own. She spends her time with a series of lovers who don't speak English, in the ""International House of Boyfriends"". Ultimately James overcomes the family curse and wins Sarah."
Spymate,2006,Comedy,
Lee Dae-ro Can't Die,2005,Comedy,"An officer in the violent crimes division, Dae-ro is a hero in his daughter Hyun-ji's eyes, but in fact he's a corrupt cop, interested only in bribe money and pretty women. He is totally selfish and takes great pains to keep himself out of harm's way, avoiding the danger inherent in his job. One day, while in pursuit of a suspect, Dae-ro faints and is taken to the hospital. There he is told that he has a brain tumor and has about three months to live at most. To provide for his daughter's financial security, Dae-ro plots his own death that will appear accidental so that she will collect a sizable insurance premium."
Ping Pong Playa,2008,Comedy,"A kid dreams of playing professional basketball in order to escape his dead-end job, living in the suburbs, his bossy older brother and running his Mom's ping pong classes."
My Wife is a Gangster,2001,Comedy,The story of how Eun-jin (Eun-kyung Shin) became a legend in the South Korean underworld by defeating an army of gangsters.
MASH,1970,Comedy,
My Love,2007,Comedy,"My Lovely Week is a romance film about a divorced psychiatrist who meets a tough, macho detective."
Cop and a Half,1993,Comedy,"Devon Butler  is an eight-year-old in Tampa who dreams of being a cop. He watches police TV shows, knows police procedures and plays cops and burglars with his friend Ray. One day, while snooping around in a warehouse, he witnesses a murder. He goes to the police, who want the information, but refuses to give it unless they make Devon a cop. The police then team him with veteran cop  Nick McKenna , and the two team up in a comic series of events to find the killer. The two eventually come to a mutual understanding in order to bring the killer to justice."
My Girlfriend Is An Agent,2009,Comedy,"(Korean with English subtitles) A huge box office hit in Korea, this action-packed romantic comedy pits two former lovers now both working a secret mission to infiltrate the Russian mob. As old sparks get out of control on the battlefield, so does the complications of their mission!"
How to Be a Serial Killer,2008,Comedy,A serial killer decides to teach the secrets of his satisfying career to a video store clerk.
Lazy Days,1929,Comedy,The gang enter their little brothers and sisters in a baby contest.
Intern Academy,2004,Comedy,"The story follows a group of interns and nurses working at St. Albert's, the worst teaching hospital in Canada, as they try to deal with work and relationship stress. Run by administrator Dr. Cyrill Kipp, the hospital only manages to stay open because Kipp sells the hospital's equipment on the black market. During on-the-job training taught by Dr. Olson, interns brave blood, vomit and exploding colostomy bags. The students include Mike Bonnert, whose parents are physicians, Mitzi Cole, who works as a stripper to pay her way through school, and the innocent Christine who loses her inhibitions when intoxicated. Mike discovers that his girlfriend, Mitzi, became sexually active with another intern. They begin to fight in the morgue, using human organs as weapons. They are caught and expelled from St. Albert's. But when a 76-car pile up occurs, they return to ER to help the patients. One patient, who was saved in an emergency surgery, was a billionaire, and saves the hospital from going bankrupt."
