movie_name,year,genre,plot
Secret of the Telegian,1960,Horror,"Sudo  is a disfigured World War II soldier who had been wounded, robbed and left for dead by his fellow soldiers years before. Under the alias ""Goro Nakamoto,"" he is armed with the bayonet that had been used to wound him, and uses the Clariotron, a device that can give its user the ability to teleport anywhere. The inventor of the machine, Professor Niki, was unaware that it was being used. As an act of vengeance, Sudo uses the Clariotron to hunt down the soldiers, killing them one by one and leaving an ID tag on each of the bodies. Kirioka  and detectives Onosaki  and Kobayashi  are assigned to investigate the murders."
The Snake King's Grandchild,2006,Horror,"The sequel to The Snake King's Child, after Vaha and Soriya married, they gave birth to a boy and named him, Mek. However, Vaha, then, married another woman and gave birth to another boy named Sok but the new wife got jealous to Soriya and stole her ring. Suddenly Soriya turned to the snake and Vaha dropped dead by a heart attack. The new wife took everything and blamed Mek as the servant. Many years later, Mek and his snake mother lived in a cave, upsetly, while the new wife and Sok lived happily in the house. But Mek and Sok loved the same girl who was the daughter of the millionaire named Chan. However, Chan's heart was given to Mek and they did a thing which was wrong to khmer traditional. Mek's virginity was broken and he turned to the snake and abandoned Chan alone. Chan returned home and was hit by her father who wanted her to married Sok. The time of Sok and Chan's honeymoon, Mek arrived as a human but with the hair as little snakes because his mother save him by giving her own life. To Save Chan, He turned himself as the snake and got in the bedroom to frighten Sok. Everynight, Chan also slept with Mek as the snake and finally became pregnant. Sok was jealous and created a plan to separate them. Meanwhile, There was a Krasue who truly was Chan's Friend, Mela who suddenly scared Chan's stepmother until she dropped dead during childbirth but when everybody found out about Mela's secret, the villagers caught and burnt her alive. Back to Chan who stayed in danger of Sok's plan, suddenly she was killed and her womb cut and then many little snakes came out. Sok was so scared he ran away where he met Mek. They had a fight but Sok was suddenly killed. However, Nobody was happy, Chan and Sok's mother and father turned crazy and Mek found his wife's body with the little snakes who were his babies. Suddenly, there was a lightning which shot to the ground and a small wooden box appeared with Soriya's ring localed there which meant Mek could wear it to turn himself human."
Being from Another Planet,1982,Horror,"While California University professor Douglas McCadden  explores the tomb of the ancient Egyptian king Tutankhamun, an earthquake causes a wall in the tomb to collapse, revealing a hidden chamber. Inside, McCadden finds a mummy in a sarcophagus. Unbeknownst to McCadden, the ""mummy"" is not the body of a dead Egyptian, but an extraterrestrial alien in suspended animation. It was wrapped up and buried alive thousands of years before, covered with a dormant, green fungus. The body is brought back to California and McCadden has it examined by Dr. Ken Melrose  and X-rayed by student Peter Sharpe  before a big press conference about the discovery. While reviewing the X-rays, Sharpe notices there are five crystals around the ""mummy's"" head. Sharpe steals the crystals and makes new X-rays to cover his theft. He sells four of the crystals to students who are unaware of their origin. The second set of X-rays overdose the body with radiation. This causes the fungus to re-activates and the alien to awaken from suspended animation. At the press conference the next day, one of the students touches the fungus on the sarcophagus and loses his one of his fingers. Then, the sarcophagus is opened to reveal that the mummy is gone. Melrose and his colleague Dr. Hayworth  attempt to identify the fungus and destroy it. At first, everyone assumes that the mummy's disappearance is because of a fraternity prank. However, University President Wendell Rossmore  wants to pin the ""theft"" on McCadden, so that he can give the Egyptian department's directorship to his flunkie, Bruce Serrano . Meanwhile, the ""mummy"" tracks down the students who have the stolen crystals, The crystals are crucial components of an intergalactic transportation device that will allow the alien to return to its home planet. The alien violently reclaims its crystals, and, when he brutally attacks a female student, Lt. Plummer  is called in to investigate the crime. As more students turn up dead or injured, Plummer believes that he is on the trail of a serial killer. While Plummer conducts his investigation, McCadden translates the hieroglyphic text from the sarcophagus. He hopes it will reveal the identity of the mummy. The text reveals that Tutankhamun found the alien in a coma-like state. Thinking that the unconscious alien was a god, Tutankhamun and his attendants touched it and were killed by its infectious fungus. The king and the alien were then buried together in the king's tomb. McCadden, having figured out that the ""mummy"" is an alien, makes the connection between the alien and the crystals. He then traces the stolen crystals back to Sharpe, who admits to the theft and gives McCadden the one crystal he kept for himself. In the end McCadden, Rossmore, Serrano, two students, a security guard and the alien all end up in a boiler room where the alien has set up its transportation device. The alien activates the device by placing the last recovered crystal on it; his mummy wrappings disintegrate, revealing his true form. The security guard attempts to shoot the alien, but accidentally shoots McCadden instead. The alien takes McCadden's hand, and the two disappear. A single crystal is left where the alien stood. Serrano grabs the crystal, and the fungus begins to destroy his hand."
Short Night of the Glass Dolls,1971,Horror,"The corpse of reporter Gregory Moore  is found in a Prague plaza and brought to the local morgue. But Moore is actually alive, trapped inside his dead body and desperately recalling how the mysterious disappearance of his beautiful girlfriend  led to a terrifying conspiracy of depravity. Can a reporter with no visible signs of life solve this perverse puzzle before he meets his ultimate deadline?"
Stone's War,2011,Horror,"Captain Martin Stone  is leading a finely-trained, elite platoon of American and Finnish soldiers as they attack an enemy bunker. Underestimating their enemy's strength, they are quickly beaten back into the forest. As they try to regroup, they are suddenly attacked by the same soldiers they had just killed a few minutes earlier. Forced to flee deeper into Russian territory, they discover one of war's most terrifying secrets and realize they have woken up a far deadlier enemy."
Ringu 0,2000,Horror,"The film takes place 30 years prior to the events of Ring, and depicts the life of 19-year-old Sadako Yamamura , the antagonist of previous films. In this film, her role shifts to that of a protagonist. The story begins with a reporter named Miyaji Akiko, whose fiancé was a reporter killed during Shizuko's ESP demonstration, as she attempts to gather more information on Sadako's past from a grade school Sadako stayed at. Meanwhile, Sadako herself joins an acting troupe and falls in love with one of the members of that troupe, Hiroshi Toyama  only to be tormented by her own psychic abilities and the hatred of the other troupe members. As the film progresses, Miyaji soon discovers the disturbing truth that the entire troupe has become ""cursed"" due to Sadako's presence, and that there is a ""second"" Sadako, an evil child who is responsible for the deaths of the reporters at the ESP demonstration. At the opening day of the troupe's play, one of Toyama's co-workers is able to help Miyaji in playing the recording of the ESP demonstration. Upon hearing this while on stage, Sadako loses control of her psychic abilities, destroying the stage and killing the doctor who had been counseling her. The rest of the troupe  then gangs up on Sadako and brutally beats her, leaving her seemingly dead. Miyaji then tells them of the ""second Sadako"", and that they must rid themselves of the Sadako they have known in order to avoid the second child. Arriving at Sadako's old home, Toyama is shocked when Sadako revives and demands that he leave her before it is too late. Toyama, however, refuses, and tries to escape with her. After running to a cliff, Sadako is suddenly overcome by her ""second"" self, and kills Toyama and eventually the rest of the acting troupe. She then comes to her senses and mourns her actions. Sadako's adoptive father, Dr. Ikuma, decides that he must destroy her. He drugs Sadako by injecting her with poison, but she escapes and crawls to the family well, backing up it. She sees Ikuma coming towards her with a wood-splitting axe. She pleads for her life, but Ikuma brings down the blade on her head. Ikuma brings down the axe again, and throws the body down the dark well. Sadako wakes to see her lover, but it is just a hallucination. As she realizes where she is, she looks up in time to see a stone being slid into place, sealing her alive inside and cutting off her screams."
Embodiment of Evil,2008,Horror," After being released from the prison mental ward, Coffin Joe is greeted at the gate by his old and loyal servant Bruno , who takes him to a secluded basement below a favela in São Paulo. As well as Bruno, the hideout is populated by four fanatics who are obsessed with Coffin Joe's history and ideas, and have been waiting and preparing for his arrival in order that they may faithfully serve him. After questioning their motives and testing their loyalty, Coffin Joe immediately orders the followers to begin kidnapping women so he can renew his murderous quest for ""the continuation of the blood"", his lifelong obsession to find who he determines to be a perfect woman who will bear him a son. His first victim is Dr. Hilda , a controversial eugenicist who Bruno kidnaps. Coffin Joe tests her will by injecting her with drugs and she has hallucinations of Coffin Joe cutting off her buttock and presenting it to her after which she willingly eats it. Meanwhile, Coronel Claudiomiro Pontes , a fervidly Roman Catholic police captain who holds an old grudge against Coffin Joe for blinding his eye, and Father Eugênio , a mentally unstable priest  learn about Coffin Joe's release, and decide to join forces to seek Coffin Joe and kill him once and for all. On his first night, Coffin Joe starts to be haunted by ghostly visions of his previous victims, including Terezinha and Lenita from At Midnight I'll Take Your Soul, and Laura from This Night I'll Possess Your Corpse. However, he convinces himself that they are just his imagination although they continue to haunt him throughout the film. He later singles out a young gypsy woman named Elena , who has also been intrigued with him since his appearance at the favela. Elena's aunts, Cabíria  and Lucrécia , knowing of his evil history, perform a ritual to protect Elena from Coffin Joe and place a curse on him. After Joe kills the two aunts, Elena offers herself to him, although while having sex with her he has a vision where he finds himself in another dimension which is a bloody, intestine-like maze. There he is met by a figure called the Mystifier , who takes him to an arid, surreal landscape called Purgatory. The Mystifier shows Coffin Joe horrific visions of human depravity, suffering, and perversion, as well as a female figure of Coffin Joe's death. Greatly disturbed, Joe sends his followers to quickly kidnap several more women and proceeds to torture them through sadistic ordeals to test their endurance and willingness to succumb to his perceived superiority. When the police find Coffin Joe's hideout that night they find it deserted, except for the gruesome remains of his victims. Joe escapes through the dark woods with Colonel Pontes and the Father Eugenio after him. Joe arrives at a closed amusement park where Joe kills the policemen, but is wounded by the Father Eugênio, who impales Coffin Joe through the heart with a large crucifix. Although relieved thinking he has killed Coffin Joe, Father Eugênio is immediately pursued by shadows and the voice of Coffin Joe as he leaves the amusement park. As Father Eugênio leaves, Elena appears. She pulls the crucifix out of Coffin Joe, removes her clothes and has sexual intercourse with him. The final scene takes place at Coffin Joe's funeral, where it is revealed that Coffin Joe achieved his goal in the end, as the women who survived his ordeals, including Hilda and Elena, gathered at his funeral, are all pregnant."
Killer Butterfly,1978,Horror,"A melodrama about a man who survives an attempted double suicide with a stranger while picnicing with friends. He goes on a cave expedition for a famous archaeologist where he discovers a skeleton several thousand years old. He meets the spirit of the skeleton in a dream, and then becomes romantically involved with the archeologist's daughter.Synopsis from }"
Death Smiles at a Murderer,1973,Horror,"A rich couple take in a young girl who was in an accident and has amnesia, and both have an affair with her. Meanwhile, Dr. Sturges  uses an ancient Incan formula to raise the dead for his own series of revenge murders."
Kuntilanak,2006,Horror,"Sam  was awakened by a nightmare in the middle of the night. In it, she was side sitting on the floor with a burning background, with a plate, a pair of scissors and a coral rock laid out at the front of her. She chooses the scissors with her bloody hand and cuts a part of her hair. After seeing a the haunting visage of a white haired creature, she screams and wakes up in her bedroom. Feeling distraught, she calls her boyfriend, Agung . It seems that the dream Sam had was a recurring one, and he responds that he doesn’t know what to do anymore, and Sam hangs up. Her perverted stepfather knocks boisterously on the door, making advances at her. Sam looks at her suitcase and decides to move out once and for all. She finds a boarding house from the newspaper that is situated a bit far from the city, and after walking through an alley, she asks a few Betawi men who were playing cards in a warung for directions. A bit stunned when she asks where the boarding house was, one of the men tells her she should pay her respects to the fenced tree that is situated in the center of the old graveyard near the boarding house. She meets the landlady, Yanti , and she explains that the house used to be the mess of the Mangkoedjiwo Batik factory in its heyday before the factory was burnt down and the workers perished in it, leaving the boarding house the only habitable space within the premises. The great-granddaughter of Panembahan Wiryocakti Mangkoedjiwo and owner of the boarding house, Raden Ayu Sri Sukmarahimi Mangkoedjiwo, now leaves the house open to be rented by local college students and a painting of her as a young lady is hung in the second floor landing. When Yanti took Sam to her rented room, Sam was intrigued by an ornate mirror with the leering head of a wayang sculpted at the top. Sam then mentions the haunted tree to Yanti, to which she digressed as a myth, even though going so far as to explain the characteristics of the Kuntilanak that was said to inhabit the tree and chanting the tembang durmo, a chant that is used to summon the malevolent entity, leaving Sam in a vertiginious state. She then leaves after saying that it wouldn’t make any difference is she chanted it, since the only one who could summon it was a person that had a wangsit, a Javanese term for a supernatural mandate. Agung, struggling with his papers on the subject of dreaming and disturbed by his girlfriend’s recurring dreams, asks for advice from his eccentric friend Iwank . He explains that the dream Sam’s been having does not come from her sub-conscious, but from another realm. He then meets up with Sam and she explains to him her recurring dream. He answers that it has something to do with her fear and worry, and admits that he doesn’t like her new residence. After taking her home and walking her to the boarding house, Agung finds a tile with an intriguing illustration of a root and scissors at the bottom of the fence that surrounds the tree and takes it home. Sam arrives to see one of the house’s tenants, Alfon, apparently a flirtatious braggart psychic, speaking of energies and the supernatural beings residing within the house’s premises to the other tenants. He was enamored at Sam, but Dinda , a brash, bracelet-making tenant Sam had met earlier, calls him a fraud after he read the palm of another tenant, and Sam goes to her room. As she laid in bed, she hears the surreal chanting and apprehensively tries to sleep. The next day, Agung meets up with Iwank as he was playing cards with his friends and tells him to inspect the piece of tile he found near the tree. He then mentions to Iwank that the house was owned by the Mangkoedjiwo family. Iwank’s mother corrects him, saying that it was a black magic sect in the olden days that owned several factories, but since the disapproval of locals erupted, the sect disappeared from the public. Iwank then tells him that Kuntilanaks inhabit trees, but required a medium in order to leave their ethereal condition and enter the human realm, such as antiques in particular. While trying to find her wallet in her room, Sam accidentally turned the chair into facing a wall, breaking a well known taboo in Javanese culture that Yanti pointed out earlier. The aloofness of her relationship with Agung was thickening when she meets up with him, and so he takes her home, only for her to refuse being walked into her boarding house. Later that night, Sam experiences the same dream and sees the Kuntilanak combing her hair whilst sitting in the chair that faced the wall. She then wakes up to hear booming dangdut music coming from the room next to her and knocks on the tenant’s door. The tenant, Mawar, was enraged at Sam for disturbing her and the man she has in his room, claiming that she does it every night. Mawar threatens Sam with scissors and backs her up against a wall. Sam then falls in a trance-like state and chants the durmo, and because of no apparent reason, Mawar has a nosebleed. Dinda was woken up from the commotion along with the other tenants and Bu Yanti and tells Mawar to leave with her boyfriend. Dinda asked her what was wrong, and Sam promptly throws up in the bathroom . Dinda thinks she’s pregnant, and reminds her that next time, she should ask her for some condoms. She falls asleep and wakes up after dreaming that the Kuntilanak had just left her room. She finds her mirror tilted and scratch marks on the door frame, and spots the Kuntilanak going down the hall. She finds Mawar's scissors and follows the Kuntilanak outside, where it disappears. The very next day, Sam, after discovering she had a scar on her shoulder, was informed by Dinda that Mawar had died. She was found by her man after he had left to buy some wine with her head turned backwards and a fan’s propeller had impaled her neck. Yanti, in her office, makes a call to the Raden Ayu Sri Sukma, the owner of the house, if she had heard of the news. Dinda took Sam to her room, where she offerred Sam her handmade bracelets. Sam was suprised to find a mirror similar to hers in Dinda’s room. Dinda then says that there are four mirrors in the house. One in her room, one in Sam’s and one in Ratih’s, failing to remember the fourth one. She then shows her friendliness towards Sam and tells her that she could tell her anything, considering they were both people with broken homes. Agung then came by to see her, and Dinda tells him that she will take good care of Sam. Sam finds something amiss when the house’s servant prepared an offering on the table under Raden Ayu’s portrait. Later that day, Iwank informs Agung that victims of the Kuntilanak had their heads turned backwards and that deepened Agung’s suspicion on Sam’s boarding house. At night, Sam peeks into the second floor door, which Yanti tells her earlier that it’s been closed for a long time and that she shouldn’t poke around it. She spots a vague glimpse of the Kuntilanak, only to be surprised by the sudden flirtatious advances of Alfon. Sam falls yet into another trance, and that freaked him out. Sam throws up maggots once more, and he finds himself with a nosebleed and in a disillusioned state. He takes off with his car, only to find the Kuntilanak sitting next to him and dies when the car crashes into a tree. In the light of recent events, Raden Ayu Sri Sukma , pays the boarding house a visit and paid respects to the tree. She meets up with Yanti and the latter apologizes for presumptuously chanting the durmo. She tells her that it’s fate and the durmo has chosen her, and demands to see Sam. Sam hears of her neighbor’s death, and upon finding a second scar on her shoulder, realizes that she caused his death. Yati and Raden Ayu finds her brooding in the foyer, and Yanti introduces the Raden Ayu to Sam. Agung comes by to see Sam, and the Raden Ayu comments that she has to let go of such a weak human being. Agung and Sam leave, and paid Iwank a visit. She finds a book on Kuntilanaks, and discovers the words ‘Sing kuat sing melihara’  in it. Sam leaves immediately, and Agung follows her out and adresses the problems in their relationship. She angrily exclaims that she needs time, while Agung tells her that he needs her to explain what was going on. He asks for an apology and embraces her. She tries to leave and tells him to leave her alone, and then she fell into a trance and ran away, only to throw up maggots for the third time. She comes home and yells at the tree, telling the Kuntilanak to come out if she dares. The next day, Agung’s mother calls her, telling her that Agung has disappeared. Sam herself has called him numerous times over the course of a few days to no avail. She then hears him calling her one night and searches for him. She was about to open the second floor door where the voice seems to be coming from when Yanti stopped her and angrily tells her to return to her room. Sam goes into Dinda’s room, scaling through the newspaper to see any signs of Agung. Dinda expresses her concern for him, to which Sam responded with an accusation that Dinda likes him. She falls into a trance, and Dinda digresses it as just one of her weird behaviors and leaves to have a shower. The Kuntilanak appears in the bathroom, and she dies when she hits her head against the bathroom wall. As the paramedics took her body, the other tenants began to leave, frightened by the recurring deaths. Now alone in the house, Sam hears Agung’s voice and goes into the second floor room. She finds a variety of occult and macabre objects and a portrait of the Panembahan Sakti Mangkoedjiwo. She finds Agung cowering in a state of terror in front of a mirror . When she was about to leave, she discovers the Raden Ayu waiting for them near the doorway, telling her that she should separate herself from weak human beings. She says that the Mangkoedjiwo legacy has kept the Kuntilanak for decades, and has continually made sacrifices to keep the Kuntilanak under the family’s will. She tells Sam that she has the gift to control the Kuntilanak and will carry on the wangsit. She falls into a trance, but is stopped when Agung persuades her to control herself. The Raden Ayu then tells her that she will teach her how to control her gift. She angrily refuses, to which the Raden Ayu responds by commencing a duel of chanting. Both chanted and the Kuntilanak leaves its arboreal domain. The Raden Ayu lost, experiencing the nose bleed. She pleads with her, saying that she’s not ready to die. She tells her to break all of the mirrors in the house. Sam runs to her room and breaks the mirror with a pair of scissors in accordance to her recurring dream. She breaks the second one, the one in Dinda’s room, with a coral rock, and the third one, in Ratih’s room, with a plate. She then remembers that there’s a fourth mirror in the second floor, and rushes there, only to discover that the Kuntilanak has succesfully crawled out and disappears. She hears vague footsteps of a horse . She finds the Raden Ayu and she pleads with her again. The Kuntilanak appears and breaks the jaws of the Raden Ayu, killing her instantly. The Kuntilanak then cackles as two ghostly young girls eerily tries to push Sam into the mirror. Sam escapes, but is soon cornered by the Kuntilanak. As the Kuntilanak was about to break her jaws, Sam utters the words that she discovered in Iwank’s books, and the Kuntilanak retreats in a backwards fashion into the mirror and disappears. A few days later, Agung, after being treated in the hospital with his injuries, visits Sam in the boarding house, now the sole inhabitant along with Yanti and the servants. Sam then tells him that she loves living in the boarding house, and sings the chant as she walks away, worrying Agung that things have only just begun. The film received a DVD release in 2007. Sequels Kuntilanak 2  and Kuntilanak 3  were released."
The Black Torment,1964,Horror,"A lord returns to his manor with his new wife, to hear rumors that he had already secretly returned and had committed several murders. Has he lost his mind, or is something dark afoot?"
The Fiend,1972,Horror,"Widow Birdy Wemys  has become a devoted member of a fundamentalist fire-and-brimstone religious sect called The Brethren, led by the charismatic Minister . Birdy has turned her sizeable home over to the Brethren for use as a church and a recruiting ground, and her son Kenny  has also fallen under their spell. Kenny is a troubled individual, dominated by his overbearing mother, introverted and socially inept. He has taken the teachings of the Minister to heart, and feels repulsed by what he sees as sin, lust and temptation being openly flaunted by the young women he sees as he goes about his daily business. The film opens with shots of a terrified mini-skirted young woman fleeing for her life along a riverbank, interspersed with scenes of a Brethren baptism service in full swing complete with gospel-style music and the congregation working itself into a religious frenzy. The girl is finally cornered by her unseen pursuer, strangled, stripped naked and thrown into the river at the same time as a boy is symbolically submerged during the baptism service. Kenny works two jobs, as a part-time lifeguard at a public swimming pool and a night-time security guard. He returns from his nightshift to morning newspaper headlines screaming ""Third Nude Body Found!"" He later goes to the swimming pool, where he sees it as part of his job description to berate female bathers for the skimpiness of their attire. Birdy meanwhile is in failing health; a diabetic, she is dependent on insulin to control her condition but has to obtain supplies surreptitiously as the use of medicine is strictly forbidden by the Brethren's beliefs. A local nurse Brigitte  is hired to care for Birdy, against Birdy's wishes, and becomes alarmed at what she sees of The Brethren. She passes on her concerns to her sister Paddy , a campaigining journalist eager to write an exposé of religious cults. In order to infiltrate The Brethren, Paddy decides to pose as an unmarried expectant mother seeking God's forgiveness and redemption from her sins. Kenny descends into a frenzy of killing. One day at the pool, he is outraged when a young woman removes her bikini top and later follows her home to exact retribution for her Godless ways. While on his nocturnal beat he stumbles across a prostitute servicing a client, and she too is brutally despatched. Naked female bodies turn up across London in bizarre circumstances, dropping out of a cement mixer or dangling from a meat hook. Birdy takes such a shine to Paddy that the Minister begins to suspect a suppressed lesbian attraction. Accusing Birdy of ""foul thoughts"", he orders her to fast in order to cleanse her soul. Birdy slips into a diabetic coma and Paddy attempts desperately to administer an insulin shot, but is accidentally locked in the cellar by Kenny. Kenny locates a supply of insulin and rushes to his mother, but it is too late and she dies. In his grief Kenny finally finds the courage to stand up to the Minister. Having confessed his identity as the Nude Killer, he exacts vengeance by leaving the Minister crucified in his own church."
Deep Rising,1998,Horror,"When a band of ruthless hijackers invade the world's most luxurious cruise ship, they're shocked to discover the passengers have mysteriously vanished! But that doesn't mean they are alone! Something terrifying is lurking just out of sight: a deadly force from the unexplored depths of the ocean that begins to snatch the horrified intruders one by one!"
The Curse of the Doll People,1961,Horror,The story surrounds four men who are cursed by a voodoo priest for stealing a sacred idol from his temple. Soon after evil 'doll' people begin to kill their family members.
Le Golem,1936,Horror,"In a Prague ghetto, poor Jews find themselves oppressed by Emperor Rudolph II  which leads to talk among the Jews of re-awakening the Golem who is being held in an attic by Rabbi Jacob . During a food riot Rudolph's mistress, the Countess Strada , is rescued by the enamored De Trignac  who gets hurt in the process. De Trignac is taken to Rabbi Jacob's house by his wife Rachel . When Rudolph gets engaged to his cousin Isabel of Spain, it angers Strada who charms De Trignac to steal Jacob's Golem. Friedrich , the prefect of the police informs Rudolph of the Golem's disappearance. Rabbi Jacob is brought to into the palace by Rudolph and told if any Jews are found in relation with the Golem's disappearance, then they will be hung. Rachel seeks De Trignac to aid Jacobs escape from the castle. De Trignac offers what he claims to be Charlemagne's sword for Jacob's release. After Jacob and De Trignac leave, Rudolph wanders his palace where he meets up with the Golem. After a failed polite gesture to the statue, Rudolph attacks it with his sword and has it chained to the walls of his dungeon. Rudolph then demands all Jewish leaders be imprisoned and executed, including Jacob. Rachel had learned previously from her Jacob that when a beast roars the Golem will awake. As people enter the palace to honour Rudolph, Rachel gets the lions near the Golem's cell to roar. Rachel carves the Hebrew words ""emet"", meaning truth on the Golem's forehead which brings the creature to life. The Golem snaps his chains and causes panic through the palace along with the released lions. Friedrich and many other of Rudolph's other advisors are attacked and killed by the golem while Rudolph escapes the palace. Jacob erases the first Hebrew word on the Golem's head  making the Golem disintegrates while Rudolph's benevolent brother Mathias approaches Prague.Soister, 2004. p.187"
Satan War,1979,Horror,Unseen satanic forces terrorize a young married couple in their new home.
Danger Island,1992,Horror,"A group of vacationers on a flight when they're caught in the crossfire of a military coup. They manage to leave the resort unharmed, but due to a violent storm, the airplane carrying them to safety goes down in the South Pacific. After days of desperately floating in a life raft, the dozen very diverse survivors spot land in the distance. Exploration of the new and strange surroundings reveals that the island was once a testing site for secret biological weapons research... research that went disastrously awry. Now the monstrous evils that were created in the name of science run rampant, and each day brings challenges as the survivors fight for their lives and for a way to get off the island."
The Teddy Bear Master,2006,Horror,"After he is embarrassed by his teacher, a student dubbed ""The Teddy Bear Master"" brings a group of stuffed teddy bears to life, then orders them to kill the teacher, Mr Clevenger. A group of students battle the bears in an attempt to save Clevenger, but Clevenger and his wife ultimately come to a sticky end."
Halloween 6,1995,Horror,"Six years after the events of Halloween 5, it is revealed that the Man in Black seen throughout the previous movie who had rescued Michael from the Haddonfield Police Station had also abducted his niece Jamie Lloyd. At this point, a now 15 year old Jamie  has been impregnated. The baby is born on October 30, 1995 and is then carried away by the Man in Black who appears to be a leader of a Druidistic-like cult. Later that night, Mary , a nurse, helps Jamie escape with her baby she warns is in harms way. Michael , in pursuit of Jamie and her newborn, kills the nurse. Jamie and the baby flee in a stolen pickup of a drunk motorist  and hides at a dark and deserted bus station. She calls into a local radio station for help, only to be ignored by the DJ Barry Simms  who is doing a broadcast on the Haddonfield murders. Michael Myers nearly corners her, but she escapes only to later be run off the road by Michael. Beaten and exhausted, she makes her way inside of an old barn where Michael pushes her into a corn thresher, only to find that Jamie does not have the baby. Meanwhile, Tommy Doyle , the child Laurie Strode babysat in the first film, has his eye on a family who has moved into the old Myers house across the street from the boarding house where he lives. The boarding house is run by a mysterious old woman named Mrs. Blankenship . For years, Tommy has been obsessed with finding the truth behind the murderous motives of Michael Myers. After hearing Jamie begging for help on a local radio show, Tommy finds her baby at the bus station, takes the child into his care and names him Steven. Tommy runs into Dr. Loomis  at the Haddonfield Memorial Hospital and tells him of a family living in the old Myers house when the two are convinced Michael has indeed come back to Haddonfield. The people living in the Myers house are relatives of the Strode family who had adopted Laurie. While Kara Strode , her six-year-old son, Danny , and Kara's teenage brother, Tim , are at school, Dr. Loomis visits their mother Debra Strode  and reveals to her that she is living in Michael's home. After he leaves, Debra calls her husband John  who is at work and tries to convince him to leave Haddonfield but is then killed by Michael. Later, Kara returns home to find Danny in his room with Tommy, whom he had met while on his way home. The three of them go to Tommy's house across the street, where Tommy reveals to Kara that he believes Michael was selected by a cult of people to be under the influence of an ancient rune symbol called Thorn; that druid astronomers claimed originated from a constellation of stars that appear from time to time on Halloween night. It is an ancient Druid curse that represented a demon that spread sickness and caused destruction. To prevent this, a child from each tribe was chosen to inherit the curse and would offer a blood sacrifice of its next of kin on the night of Samhain . The curse explains why Michael is trying to kill his family and also accounts for his superhuman abilities. While Tommy goes out to look for Dr. Loomis at a party at the Haddonfield Junior College, Mrs. Blankenship reveals to Kara  that she was babysitting Michael Myers when he killed his sister many years ago, and that Danny hears the ""voice"" telling him to kill just like Michael Myers heard when she was babysitting him the night he killed Judith. This indicates that he is to be the next child to come into the influence of Thorn. Meanwhile, Michael kills Barry Simms then Tim and his girlfriend Beth . After Tommy returns to the boarding house with Dr. Loomis, the ""Man in Black"" finally reveals himself as Dr. Wynn , . After a terrifying showdown, he and his cult of people who appear to be the ""Cult of Thorn"" take Kara, Danny, Steven, and Michael back to Smith's Grove Sanitarium, with Tommy and Dr. Loomis drugged for the time being. When they awake, they follow the cult to Smith's Grove where Loomis confronts Dr. Wynn. Wynn credits him for recognizing the evil he corrupted inside Michael, and implies how Jamie's baby represents a new cycle of it. After inviting Loomis to join in on his conspiracy, Loomis calls Wynn out on his evil scheme before being knocked unconscious by a staff member. Meanwhile, Tommy finds Kara locked in a room in the maximum security ward. After a brief confrontation with Michael, they continue on to find Danny and Steven. In the hallway they see a team of surgeons, some dressed as cult members, standing near an operating room. Dr. Wynn joins them and tells them to take off their cult robes because ""Halloween is over,"" suggesting that the doctors are posing as the Cult of Thorn to control Michael. Tommy and Kara soon sneak into the adjoining room where they find the children. They watch the doctors begin to perform the procedure, but Michael, seeing that the the doctors are not in their robes, soon interrupts it, walking in with a surgical machete and slaughtering them all, including Wynn. Tommy, Kara, and the kids run with Michael in hot pursuit until they hide in a high-tech medical laboratory. Inside the lab, Kara notices tanks containing human fetuses with a chart of runes and scientific letter codes; both connected together by the Thorn symbol. Dr. Wynn and his team seem to have been trying to discover the source of pure evil in Michael's DNA, possibly using women of the institution and Jamie for IVF experiments, resulting in Steven's birth. Michael breaks into the room where Tommy injects him with tranquilizers of a corrosive and beats him into unconsciousness with a lead pipe. As Dr. Loomis, Tommy, Kara, Danny, and Steven are about to escape, Loomis tells them to go on without him because he has ""a little business"" to attend to. Back inside the building, Michael's mask is found lying on the floor of the lab room as the screams of Dr. Loomis can be heard in the background."
Docteur Jekyll et les femmes,1981,Horror,"} Dr. Henry Jekyll , where the doctor is being feted prior to his engagement to the austere Miss Fanny Osborne . The guests arrive and are various dignitaries and officials. After a meal, the doctor is summoned to his laboratory, to get the his will. He returns to the living room when a scream is heard where Victoria Fanny and the guests discover that she was raped."
