movie_name,year,genre,plot
Ladybugs,1992,"Comedy, Sport","Chester Lee must take on the coaching duties of his company's employee daughters soccer team in order to impress his boss. Desperate for success, he enlists the aid of a ""ringer"", his fiancées son! Wackiness ensues."
The Campaign,2012,Comedy,"When Cam Brady (D-NC), a four-term Congressman, becomes a liability, the Motch brothers (think Koch brothers) recruit Marty Huggins, the son of a Republican heavy hitter, to run against him and be their vehicle to establish factories in the district that will import cheap Chinese labor. Trouble is, Marty is a lightweight, so his makeover falls to consultant Tim Wattley. The race tightens as Cam constantly shoots himself in the foot, while the prospect of winning also changes Marty and his family's dynamics. Meanwhile, Cam plays dirty, and Marty cottons on to the Moches' grand plan. What options do the rich have to get their way?"
Double or Nothing,1937,"Comedy, Music, Romance","A dying millionaire instructs his lawyers to drop twenty-five purses containing a $100 bill on the streets of New York City. Four honest 'finders' return them to the lawyers. Under the terms of the will, each of them is given $5,000, and the first one to double that money within 30 days will receive the entire estate: $1,000,000. However, the greedy relatives cut from the will are determined to thwart each one's plans."
Who Gets the House?,1999,"Comedy, Drama, Family",Don and Rebecca Reece are facing the toughest decision of their lives whether or not to end their marriage of nearly 20 years. The Reeces agree to a trial separation. The kids get the house; Mom and Dad will shuttle back and forth.
Box Elder,2008,Comedy,"Box elder bugs are loud, scary looking, and dependent on group swarming. Yet, they're also completely harmless and extremely passive aggressive. Using this metaphor to address a generation that thinks big, talks fast, and threatens to change the world, Box Elder is an unapologetic portrait of a youth movement at odds with its own ambivalence, exposing a generation defined by privilege, potential, and self-induced paralysis. The film follows four best friends through their last years of college. Dependant on their parents financially, and on each other emotionally, they spend their time sleeping in, hanging out, and eating lots of sandwiches. Using break-ups and re-occurring scholastic failures to impose a quarter-life crisis, they take turns postponing responsibility, avoiding accountability, and looking for someone or something to substantiate their lives, all the while hedging their bets and mastering the art of treading water and getting away with it. It's a collegiate love letter."
The Rocker,2008,"Comedy, Music","The Rocker tells the story of a failed drummer who is given a second chance at fame. Robert ""Fish"" Fishman is the extremely dedicated and astoundingly passionate drummer for the eighties hair band Vesuvius, who is living the rock n' roll dream until he is unceremoniously kicked out of the band. Twenty years after his rock star fantasies are destroyed, just when Fish has finally given up all hope, he hears that his nephew's high school rock band A.D.D. is looking for a new drummer. They reluctantly make him the newest member of the band, giving him a chance to reclaim the rock god throne he always thought he deserved, and taking the young band along for the ride of their lives."
iCarly: iGo to Japan,2008,"Adventure, Comedy, Family","Carly, Sam, and Freddie are thrilled when their web show is nominated for a prestigious iWeb Award in the ""Best Comedy Web Show"" category, but when one of the nominees plots to sabotage their act, the gang must get to the show on ..."
Heathcliff: The Movie,1986,"Family, Animation, Comedy","On a rainy day as Uncle Heathcliff is forced to babysit his nephews, and spends the time recounting his adventures, he meets a cat who looks just like him, one where he winds up working for a mob boss, one where his dad gets released from prison but he thinks he escaped, one where he actually tries to be good, and a few others. In one tale, Heathcliff's pop gets parole, although Heathcliff thinks he's escaped; in another, Heathcliff's ""good angel"" conscience makes a short-lived appeal to his saintly side. Nostalgia reigns as the tabby holy terror plays various roles of television star, wrestling champ, and neighborhood bully."
It Isn't Done,1937,Comedy,"Hubert Blaydon (Cecil Kellaway),a simple Australian farmer inherits a castle and a title in England, and moves his family from the farm to the castle. He also inherits a very stuffy, prim-and-proper butler who constantly reprimands Blaydon whenever he disobeys aristocratic protocol...which he often does."
Sunny Side Up,1929,"Comedy, Musical","Molly and Bee, sweet young 'working girls,' live in a cheap room over a New York grocery store. Molly's idol, wealthy Jack Cromwell, lives in a Long Island mansion but is markedly less happy, since his fiancée Jane won't discourage her other admirers. Fleeing in his car, Jack ends up in an urban block party where he meets you-know-who."
The Party Animal,1984,"Comedy, Fantasy","Pondo Sinatra is a college boy with a problem: women will have nothing to do with him. It's not that he was raised on a chicken farm and, literally, came to school on the back of a turnip truck. It's not that he is a virgin and jinxed, and every move he makes around a woman backfires. The problem is that god and heaven have set themselves against Pondo loosing his virginity. That is until Pondo discovers the secret formula to the most powerful aphrodisiac in the world and becomes....... ""The Party Animal""!"
Funny Face,1957,"Comedy, Musical, Romance","Maggie Prescott, the Editor-in-Chief of New York based Quality, a fashion magazine that sets trends i.e. leads instead of follows, has come up with her latest brainchild: to feature a model to be the Quality Woman, complete with successful Paris-based designer Paul Duval to devise a new collection inspired by her. The Quality Woman is not only to embody beauty, but also intellect. Against Maggie's initial judgment, she relents to the vision of her head photographer Dick Avery in choosing Jo Stockton rather than one of their in-house models as the Quality Woman, Jo the clerk they met in an impromptu photo shoot they did against her will in the Greenwich Village bookstore where she works. The marks against Jo are not only that she isn't a professional, but that she has what she even considers a funny looking face, something that Dick instead calls interesting. Jo, who abhors all that the world of fashion represents in she being an intellectual, ultimately agrees as the job would take her to Paris where she hopes to meet her idol, Professor Émile Flostre, the leading philosopher on the concept of empathicalism. But in Paris, the two worlds for Jo begin to collide in more ways than one, arguably the most important in she falling for Dick, his actions solely to get her to exude the emotions he wants for the photos."
Prince Charming,2001,"Adventure, Comedy, Family","In the Fifteenth Century, the Kingdom of Anwyn has been in a war against the Lothian Kingdom for three hundred years. Now the womanizer Prince John of Anwyn will marry the Lothian Princess Gwendolyn to bring peace to the kingdoms. He rides with his clumsy wizard squire Rodney of Tudor and his father King Leo to the Lothian Castle for the wedding. However, on the day of the wedding, Prince John is caught shagging a peasant woman and Lothian King Pius and Queen Isabel curse Prince John and Rodney and they are doomed to ""frogging"" by the wizard Whackthazar for all eternity. The spell will only be broken if a maiden kisses John and marries him. Five hundred years later, John and Rodney are still frogs. One day, a boy catches and brings them to New York City and they escape to the Central Park. When the actress Margo kisses John in the park, Rodney and he become men again. John seeks out Margo to marry her and end the curse, and they meet the gorgeous Kate that helps them. John knows that he must marry Margo but he falls in love with Kate."
The Infidel,2010,"Comedy, Drama","Based in a London suburb Mahmud Nasir lives with his pretty wife, Saamiya, and two children, Rashid and Nabi. His son plans to marry Uzma, the step-daughter of Egyptian-born Arshad Al-Masri, a so-called 'Hate Cleric' from Waziristan, Pakistan. Mahmud, who is not exactly a devout Muslim, he drinks alcohol, and does not pray five times, but does agree that he will appease Arshad, without whose approval the marriage cannot take place. Shortly thereafter Mahmud, while going over his recently deceased mother's documents, will find out that he was adopted, his birth parents were Jewish, and his name is actually Solly Shimshillewitz. He conceals this information from his family, and with the help of his neighbor, Leonard Goldberg, tries to understand the Jews, their religion and even locates his birth-father, who is on his death-bed in a nursing home. Mahmud does not know that Arshad has been checking into his background, has videotaped him setting fire to a Jewish cap during a protest, and has already approved of him, despite of his letter to the media about 'moderate Muslims'. But on the day of the meeting with Arshad and Uzma - Mahmud will find his life drastically changed when the Police will attend to arrest him, and he will be forced to publicly proclaim that he is Jewish - a move that will not only alienate him from his family but both the Jewish and Muslim communities."
Tokyo Pop,1988,"Comedy, Drama, Music","A young rock singer is not appreciated by her band, and gets a postcard from Japan saying ""wish you were here"". She takes what little money she has including ex-boyfriend's rent money and goes to Tokyo. She has numerous cross-cultural adventures and ends up singing with a Japanese rock group looking for a gaijin gimmick. They get their fifteen minutes of fame, and our heroine realizes she has no future there, and will hold them back if she stays. Everyone lives happily ever after."
"Forever, Darling",1956,"Comedy, Fantasy","Susan and Lorenzo have been married for over five years and they are starting to drift apart. So into her life comes an angel, which only Susan can see, to tell her that there will be trouble ahead if they do not work out their problems. Lorenzo is developing insecticide #383 at Finlay Vega Chemical Co. and plans to test it on a camping trip that he takes with Susan, but the trip becomes a an obstacle course for him."
Big Shots,1987,"Adventure, Comedy, Crime","Following the death of his father, suburbanite Obie runs away from home and winds up on Chicago's South Side. After being mugged, he befriends con artist Scam. The two then embark on a Down South adventure involving gangsters, the police, and a search for Scam's father."
Happy Together,1989,"Comedy, Romance","Christopher leaves to pursue a career in writing. Due to a computer mixup he shares a dorm room with Alex whom he presumes is a man. However, Alex is the beautiful Alexandra! When upon first meeting her she gets on his nerves by partying and being with different men while at school! She is very outgoing. Christopher tries to get another roommate but while trying to get switched, she helps him in different ways by improving his love life and writing ability. The both of them fall in love with each other, but Alex has a boyfriend Slash who comes back for her. After putting her name on the wall of a men's bathroom, she realizes she is better of with Chris."
Making the Grade,1984,"Comedy, Romance","Lazy preppie Palmer Woodrow hires street-smart Eddie Keaton to go to school for him while he lives it up in Europe. Eddie falls in love with preppie gal Tracey, upsetting Biff, the Hoover Academy bully. When his bookie from the old neighborhood, Dice, comes to collect on Eddie's gambling debts and Palmer returns early from Europe, the the scheme slowly starts to unravel. Soon, Eddie can't even tell whose side he's really on."
Confessions from a Holiday Camp,1977,Comedy,In a typical British holiday camp during summer the employees are bored to hell. In order to enjoy the summer and have some holiday while working they celebrate erotic parties. This is great pleasure for them until the arrival of a new manager who tries to change the bad habits and turns their lives into hell.
There They Go-Go-Go!,1956,"Animation, Family, Short","Wile E. Coyote is so hungry that he forms a chicken out of mud, bakes it, and tries to eat it, causing one of his teeth to fall out. He throws the mud bird away when a real one comes along - the Road Runner, who runs so fast that he literally burns up the road, setting Wile E.'s feet on fire! Wile E. schemes to catch the Road Runner using a rope, a sling-shot, a gun on a spring, a rotating circle of spiked balls, a booby-trapped ladder, and a load of rocks."
Flubber,1997,"Comedy, Family, Sci-Fi","Having already missed his wedding to his beautiful sweetheart, Sara, twice, the happy, absent-minded professor, Dr Phillip Brainard, is struggling to come up with a brilliant invention to save Medfield College from closure. However, as good things come to those who wait, the eccentric inventor stumbles upon an innovative but highly unstable formula for ""Flubber"", a mysterious rubber-like hybrid elastomer that can lift objects, bouncing and stretching as if it had a mind of its own. Of course, this unique but untamed creation catches the attention of a ruthless rival who is bent on getting his hands on the extraordinary substance. But first, he will have to catch it. Can Dr Brainard protect his invention?"
The Early Bird Dood It!,1942,"Animation, Family, Comedy","An earthworm living in a hole in the ground is a nervous wreck since a nearby bird does believe the old adage ""the early bird gets the worm"". Every morning, the bird lies in wait to nab the worm, so far without success. To help protect himself, the worm enlists the help of a cat, albeit a somewhat dopey cat. As the bird chases the worm, and as the cat chases the bird, the worm thinks he's got the solution to all his problems, which may sacrifice his new relationship with the cat. But the cat's not quite as dopey as he first appears."
Pecos Pest,1955,"Animation, Short, Comedy","Jerry's eccentric uncle, Pecos, a Texas mouse, comes to spend the night with him before his musical performance on television the next day. He decides to rehearse with his guitar for the performance but each time he plays, one of his guitar strings snaps off. Fortunately, he is able to replace them by plucking off one of Tom's whiskers each time. Tom is rather reluctant about this and tries to hide to protect his remaining whiskers from Uncle Pecos."
Fakers,2004,"Comedy, Crime","Set in present day London and 1911 Italy, screenwriter Paul Gerstenberger's Fakers is a funny, sharp and fast moving tale of blackmail and forgery set in the upper echelons of the international art society. An offbeat crime caper in the tradition of The Thomas Crown Affair and The Italian Job, Fakers weaves and twists it way to a bombshell denouement that will disarm even the most hardnosed mystery enthusiast."
Rhythm on the Range,1936,"Comedy, Drama, Music","Cowboy Jeff Larabee returns from the east and meets Doris Halloway, a young girl, that he regards as a vagabond, till he learns that she's the owner of the ranch where he works. He tries to win her heart, but without success, until she is endangered by gangsters."
Oh! What a Lovely War,1969,"Comedy, Musical, War","A movie about World War I based on a stage musical of the same name, portraying the ""Game of War"", and focusing mainly on the members of the Smith family who go off to war. Much of the action in the movie revolves around the words of the marching songs of the soldiers, and many scenes portray some of the more famous (and infamous) incidents of the war, including the assassination of Archduke Ferdinand, the Christmas meeting between British and German soldiers in no-man's-land, and the wiping out by their own side of a force of Irish soldiers newly arrived at the front, after successfully capturing a ridge that had been contested for some time."
A Damsel in Distress,1937,"Comedy, Music, Romance","Lady Alyce Marshmorton must marry soon, and the staff of Tottney Castle have laid bets on who she'll choose, with young Albert wagering on ""Mr. X"". After Alyce goes to London to meet a beau (bumping into dancer Jerry Halliday, instead), she is restricted to the castle to curb her scandalous behavior. Albert then summons Jerry to Alyce's aid in order to ""protect his investment""."
Repli-Kate,2002,"Comedy, Sci-Fi","A teenage scientist/lab technician named Max Fleming has just met the woman of his dreams -- beautiful, smart and sexy magazine reporter Kate Carson, who is trying to gain some scientific information from Max for an article she's working on about the lab where Max works. Unfortunately, a science geek like Max isn't Kate's type. One day, during an experiment, Max accidentally clones Kate. With the help of his buddy, Henry, Max takes advantage of the situation and transforms his Repli-Kate into a more mature and masculine-centered type of person -- a perfect mate. But when Max's maniacal boss, Dr. Jonas, has the real Kate return to finish her story on the genetic lab, Max is thrilled. Soon, Max realizes that the real Kate represents true perfection and love rather than the over-the-top Repli-Kate. Soon, the real Kate begins to fall for Max too, until she discovers Max's little secret."
Vibes,1988,"Adventure, Comedy, Romance",Cyndi Lauper and Jeff Goldblum play two psychics hired by Peter Falk to find his long lost son in a foreign country. When they get there they discover he's really hired them to help find a hidden temple in the mountains where all the psychic energy in the world comes from.
Lucky Stars Go Places,1986,"Action, Comedy, Crime","Kidstuff has been asked by the police to investigate a case of international ammunition trade between two gangs. One of the gangs is the Japanese Yakuza in possession of stolen diamonds, and the other is a group of terrorists with a stockpile of ammunition."
Win a Date with Tad Hamilton!,2004,"Comedy, Romance","Rosalee Futch is a grocery clerk living in rural West Virginia. But even a small-town girl can have big dreams, and Rosalee's is to someday--somehow--meet her big-screen idol Tad Hamilton. The somehow arrives in the form of a contest--the grand prize: a date with Tad Hamilton--and the someday is now. Rosalee wins, much to the chagrin of her best friend and co-worker Pete, who is deeply, hopelessly--and secretly--in love with Rosalee. The Win a Date contest was cooked up by Tad's agent, Richard Levy, and his manager, also named Richard Levy, to clean up Tad's bad-boy image. Someone should have told them to be careful what you wish for. When Tad meets Rosalee and gets a taste of what he's been missing in the real world, he decides he wants seconds and moves to West Virginia, turning Rosalee's dream come true into a nightmare for Richard Levy, Richard Levy and, most of all, Pete."
The Promotion,2008,Comedy,"At 33, Doug Stauber is ready for a promotion. He's married, wants to buy a house, and is assistant manager at a Chicago supermarket that's building a new store in his neighborhood. His boss tells him he's a shoo-in to manage the new store, then, a rival appears - Richard Wehlner, transferred from Canada. Richard has a deeper resume than Doug, is really nice, has a wife and daughter, and wants the promotion to manager too. How should Doug behave toward Richard - as a friend, a colleague, a competitor, or an enemy? Richard, it seems, has demons and a past, but with the help of motivational tapes, he's resolved to succeed. Corporate and personal tests await the two men."
Tickled Pink,1968,"Animation, Short, Comedy","Calamity results when the Pink Panther wishes for a pair of roller-skates and is granted his wish by his fairy godmother. The ""enchanted"" skates take the Pink Panther on an uncontrollable junket through a city. He smashes repeatedly through huge windows being unloaded by moving men, knocks over a painter's ladder, tracks through the paint, and puts double lines on a road- and off the road- for cars to follow. He collides with a brick wall, and still the skates won't stop. Every attempt by the panther to remove the troublesome skates fails, until his fairy godmother returns to grant two more wishes. The panther wishes for the removal of the skates, then for the skates to be placed on the fairy godmother's feet, sending her on a similarly uncontrolled and disastrous journey."
Linda Lovelace for President,1975,Comedy,"An intentionally campy film designed to capitalize on Linda Lovelace's sudden fame following ""Deep Throat"", this film centers around Linda's fictional grass roots campaign to run for president. Touring the country with a rag-tag team of strange and wacky people, hilarity supposedly ensues at every stop."
On Moonlight Bay,1951,"Comedy, Family, Musical","The Winfield family moves into a new house in a small town in Indiana. Tomboy Marjorie Winfield begins a romance with William Sherman who lives across the street. Marjorie has to learn how to dance and act like a proper young lady. Unfortunately William Sherman has unconventional ideas for the time (setting is during W.W.I, but the war does not play a major part for most of the movie). His ideas include not believing in marriage or money, which causes friction with Marjorie's father, who is the local bank vice president."
The Best of Times,1986,"Comedy, Drama, Sport","Jack Dundee is a meek banker living in Taft, California. He constantly thinks about the 1972 high school football game between Taft and powerhouse Bakersfield. Dundee drops a perfect pass from quarterback and friend Reno Hightower, and the game ended in a tie. He wants to replay the game, but has trouble convincing Reno and the town to replay the game. So Jack resorts to desperate measures to make the game reality."
Son of the Mask,2005,"Comedy, Family, Fantasy",Tim Avery is a cartoonist who loves his dog Odis. Then one day Odis finds a strange green mask. Then Tim puts it on and has a baby with his wife with the mask on. The baby then gets ahold of powers of the mask. Meanwhile Loki (Alan Cumming) must find the mask before Odin gets mad
Flying Elephants,1928,"Comedy, Short","It's the Stone Age, and the king has declared that all eligible males must marry within 24 hours. The wizard Saxophonus has a terrible toothache and an unmarried daughter, Blushing Rose. Meanwhile, an enormous stranger comes into the area looking for a wife, but is rebuffed at his first few attempts. Little Twinkle Star is also looking for romance, and he takes an interest in Blushing Rose."
Thenkasi Pattanam,2002,Comedy,"Kannan and Dass become the most feared rowdies of their village. Later, things take a hilarious turn when they fall in love with the same woman."
Living in a Big Way,1947,"Comedy, Musical","Leo Gogarty marries Margaud Morgan after a whirlwind romance just before shipping out to war. When he returns he is surprised to discover not only that his bride is not what she led him to believe, but also that she expects a quick divorce. Both Mr. &amp; Mrs Gogarty must find their place with or without each other in a society still adjusting to peace."
Noo Hin: The Movie,2006,"Comedy, Musical","Based on the popular Thai comic strip, ""Noo-Hin"" centers on the adventures of a diminutive and accident-prone girl from rural Northeastern Thailand who moves to Bangkok and ends up working as a maid for a filthy rich ""High-So"" family in Bangkok. She quickly becomes unlikely friends with the two kind but spoiled daughters who live there, Milk and Som-O. Noo-Hin somehow manages to keep the house clean while chasing down lizards to eat, rescuing the girls from an evil supermodel, fending off human traffickers and singing a musical ode to the Prime Minister Thaksin's son Oak."
Who's the Man?,1993,"Comedy, Drama, Mystery","Ed Lover and Doctor Dre are two inept barbers. Deciding that maybe they ought to find another line of work, they join the police. A big mistake, as far as their duty sergeant, Sgt Cooper is concerned, who proceeds to harass them at every turn. Despite this, they discover a major crime, and proceed to solve them in their own unusual fashion."
Half Shot Shooters,1936,"Short, Comedy, War","The stooges are discharged from the army after WW I, and promptly administer some revenge to their mean sergeant. Years later they wind up in the army again, and of course the same sergeant is their superior. The sergeant plays various tricks on them, and when the stooges go crazy with a cannon, blowing up a house, a bridge, and a smoke stack, he blows them up."
"You, Me and Dupree",2006,"Comedy, Romance","For newlyweds Carl and Molly Peterson, life can't get any sweeter as they begin anew to settle down into married life. With a nice house and established careers in tow, nothing seems to get in their way. However, Carl is about find out just how much friendship means when Dupree, his best friend has been displaced from his home and fired from his job because of attending their wedding. Taking his friend in, what Carl and Molly are about to experience is that the fine line between a few days and whatever else is after, can be a lot more than they bargained for. Especially when their friend overstays his welcome in far too many ways than he should."
The Man Who Wasn't There,1983,"Action, Adventure, Comedy",A State Department employee finds an egg-shaped device with a green fluid inside that makes the person who drinks it invisible. He finds himself being chased by foreign agents who want the substance.
Breakfast for Two,1937,"Comedy, Romance","Playboy Jonathan Blair wakes up after a night on the town to find that Texan Valentine Ransome has escorted him home. Val is attracted to Jonathan but, finding that his life is aimless and his family shipping company almost bankrupt, she decides to reform him first and marry him later. Aiding her is Jonathan's unctuous butler, Butch; in her way is his fiancée, ditzy actress Carol. Lots of slapstick."
Hot Rod,2007,"Comedy, Sport","Rod Kimble is a naïf, a slacker living in a small US town with his mom, his younger brother, and his stepfather whose respect he craves. He also misses his dead dad, whom he thinks was Evel Knievel's back-up. Rod, a man-child, believes that he is a stunt man. When his stepfather needs an operation, with help from his brother and his slacker pals, Rod hatches a plan to set a school-bus-jumping record on his moped. First, his crew and he have to raise money to rent the buses and build the ramp. Trouble is, Rod's inept at his chosen career. Looming failure is complicated by the return of Denise, Rod's next-door neighbor and secret heartthrob, who is home from college. Is public humiliation at hand?"
Here Comes the Boom,2012,"Action, Comedy, Sport","Back in his prime, Scott Voss (Kevin James) was a collegiate wrestler with some fairly impressive moves. Now, at 42, he teaches biology at troubled Wilkinson High School. Mr. Voss has begun to grow deeply indifferent in his role as an educator when a troubling announcement stirs him to action. Effective immediately, Wilkinson High will be eliminating all extracurricular activities. Suddenly, the most apathetic teacher on the staff has a reason to get involved. But how is a typical high-school teacher like Mr. Voss supposed to raise the $48,000 needed to save the music program from going belly up? Upon learning that some MMA fighters earn $10,000 just for stepping into the ring, Mr. Voss vows to get back in shape, and subject himself to a series of brutal beatings so his students won't have to go without."
The Balloonatic,1923,"Short, Comedy",Buster and Phyllis endure a number of outdoor adventures trying to prove to each other their survival skills. The balloon which lands Buster in the wilderness proves useful later on as their canoe is about go over a waterfall.
Mystery Men,1999,"Action, Comedy, Fantasy","In order to generate more endorsement revenue, Champion City's resident superhero Captain Amazing arranges for the release of super villain Casanova Frankenstein, only to be captured by him. The city's fate rests in the hands of seven loser superhero wannabes: the fork-flinging Blue Rajah, the shovel-wielding Shoveler, the possessed bowling ball-hurling Bowler, the flatulent Spleen, the only-when-nobody's-looking Invisible Boy, the mysterious Sphinx, and the perpetually-angry Mr. Furious."
My Cousin Vinny,1992,"Comedy, Crime","Bill Gambini and Stanley Rothenstein are two friends from New York University who just received scholarships to UCLA. They decide to drive through the South. Once they arrive in Alabama, they stop at a local convenience store to pick up a few snacks. But, no sooner than they leave the store, they are arrested. They had thought that they were arrested for shoplifting, but they were arrested for murder and robbery. Worse, they are facing execution for this crime. Bill and Stan do not have enough money for a lawyer, so the good news is that Bill has a lawyer in his family, his cousin, Vincent Laguardia Gambini. The bad news is that Vinny is an inexperienced lawyer who has not been at a trial. So, Vinny has to defend his clients and battle an uncompromising judge, some tough locals, and even his fiancée, Mona Lisa Vito, who just does not know when to shut up, to prove his clients' innocence. But he will soon realize that he is going to need help."
King of Hearts,1966,"Comedy, Drama, War","During the latter part of World War I, Private Charles Plumpick is chosen to go into the French town of Marville and disconnect a bomb that the German Army has planted. However, Charles is chased by some Germans, and finds himself holed up at the local insane asylum, where the inmates are convinced that he is the ""King of Hearts"". Feeling obligated to help the inmates, Charles attempts to lead them out of town, but they are afraid to leave, and frolic about the streets in gay costumes."
Great Guns,1941,"Comedy, Romance, War","Laurel and Hardy work for sickly heir Dan Forrester, who has been diagnosed with a myriad of debilitating allergies. However, when the draft board sees things differently and he seems very happy to leave the confines of his sick room, his loyal employees join him in the U. S. Army. He seems to thrive on Army chow and regimen and even becomes a rival to the growling Sergeant Hippo for the affections of beautiful post employee Ginger Hammond . The bumbling Stan and Ollie also get a chance to redeem themselves when they participate in the all-important war game maneuvers."
The Bad News Bears Go to Japan,1978,"Comedy, Family, Sport","With all eyes on Japan after defeating the Houston Toros in The Bad News Bears in Breaking Training (1977), California's champions, The Bears, embark on a fascinating adventure in the far-off Land of the Rising Sun. Under the wing of the small-time Hollywood promoter, Marvin Lazar, the Bears face the country's all-star baseball team; however, nothing seems to work as planned. Now, against the backdrop of an insurmountable language barrier and an unforeseen romance, the Bears will have to prove their worth. Do they stand a chance against Japan's best little-league team?"
Porky Chops,1949,"Animation, Family, Comedy",Lumber jack Porky Pig intrudes upon the peace of a hipster squirrel vacationing in the Northwoods by trying to chop down the squirrel's tree. The squirrel retaliates by enclosing the base of his tree with steel so that Porky's axes cannot penetrate. The ensuing conflict between Porky and the squirrel awakens an angry bear.
Broadway Melody of 1936,1935,"Comedy, Musical, Romance","Bob Gordon is staging a new Broadway Show, but he is short of money. He gets an offer of money by the young widow Lillian, if she can dance in his new show. Bert Keeler, a newspaper man, gets this information and is writing about this in his column in an slightly unfriendly way. Gordon's old class mate Irene Forster, a tap dancer from Albany also tries to get the leading role in this show, but Lillian insists in getting this part herself. So Irene Forster, Bert Keeler and Gordon's secretary Kitty start a little game to get Irene the leading role."
Don't Tell Mom the Babysitter's Dead,1991,Comedy,Single mother goes away for the summer. The kids are first delighted but then find that Mom has hired the sitter from hell to stay with them. When the sitter dies of a sudden coronary they deposit the body at a mortuary only to discover all their summer expense money was in her purse. The kids must find a way to survive the summer without mom or her money. This means actual work!
Out West,1918,"Short, Western, Comedy",A satire of western movies. Roscoe comes into town after riding the rails. The saloon has a trap door over a pit where bodies are tossed as they are shot. A black patron is taunted and shot at. Roscoe and Buster do everything they can to keep Al from Alice.
Booty and the Beast,1953,"Comedy, Short","The stooges do a good turn and help a stranger open a safe in what they think is the man's house. Actually the man is a crook and the boys were unwitting accomplices to a robbery. Once they realize what's happened, the stooges go after the bad guy and who's left on the train to Los Vegas. The boys trap the villain and recover the booty."
Man of the House,2005,"Comedy, Crime","When a key informant against a notorious crime boss is assassinated, the only witnesses to his murder are five lively cheerleaders from the University of Texas: Barb, Anne, Evie, Heather, and Teresa. With the girls' lives in danger until the authorities discover the killer, the hard-headed Texas Ranger, Roland Sharp, has to go undercover and move in with them at a secret safe house, as the mysterious murderer is still at large. However, to effectively protect the teenage quintet of eyewitnesses, Sharp must first lay down the ground rules for a harmonious, and above all, safe coexistence. Will the man of the house succeed in his mission?"
Racketeer Rabbit,1946,"Animation, Short, Comedy",Edward G. Robinson and Peter Lorre make it home to their hideout only to find Bugs already settled down there for the night.
How to Train Your Dragon,2010,"Animation, Action, Adventure","Long ago up North on the Island of Berk, the young Viking, Hiccup, wants to join his town's fight against the dragons that continually raid their town. However, his macho father and village leader, Stoik the Vast, will not allow his small, clumsy, but inventive son to do so. Regardless, Hiccup ventures out into battle and downs a mysterious Night Fury dragon with his invention, but can't bring himself to kill it. Instead, Hiccup and the dragon, whom he dubs Toothless, begin a friendship that would open up both their worlds as the observant boy learns that his people have misjudged the species. But even as the two each take flight in their own way, they find that they must fight the destructive ignorance plaguing their world."
Spaced Invaders,1990,"Adventure, Comedy, Sci-Fi","When one saucer of an invasion force has engine trouble, it lands on Earth. It happens to be Halloween and it happens the invaders are only about 4 feet tall. As the bumbling aliens wander around the countryside they are taken to be children and they make friends with two children, one of whom is the daughter of the sheriff. As their troubles mount (it's difficult for five aliens to conquer a world) they begin to give up their plans of conquest, but then there is that nasty killer robot."
Drop Dead Gorgeous,1999,"Comedy, Romance, Thriller","In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps. Explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town the police are pretty relaxed about it all. Despite everything, main rival (but nice) Amber Atkins won't be stopped. There could well be more death and disappointment to come."
The Great McGinty,1940,Comedy,"Told in flashback, Depression-era bum Dan McGinty is recruited by the city's political machine to help with vote fraud. His great aptitude for this brings rapid promotion from ""the boss,"" who finally decides he'd be ideal as a new, nominally ""reform"" mayor; but this candidacy requires marriage. His in-name-only marriage to honest Catherine proves the beginning of the end for dishonest Dan..."
Born Yesterday,1950,"Comedy, Drama, Romance","Uncouth, loud-mouth junkyard tycoon Harry Brock descends upon Washington D.C. to buy himself a congressman or two, bringing with him his mistress, ex-showgirl Billie Dawn. Brock hires newspaperman Paul Verrall to see if he can soften her rough edges and make her more presentable in capital society. But Harry gets more than he bargained for as Billie absorbs Verall's lessons in U.S. history and not only comes to the realization that Harry is nothing but a two-bit, corrupt crook, but in the process also falls in love with her handsome tutor."
Back to the Future Part III,1990,"Adventure, Comedy, Sci-Fi","Stranded in 1955, Marty McFly receives written word from his friend, Doctor Emmett Brown, as to where can be found the DeLorean time machine. However, an unfortunate discovery prompts Marty to go to his friend's aid. Using the time machine, Marty travels to the old west where his friend has run afoul of a gang of thugs and has fallen in love with a local schoolteacher. Using the technology from the time, Marty and Emmett devise one last chance to send the two of them back to the future."
"Tom, Dick, and Harry",2006,"Action, Comedy, Romance","Happy Singh lives in Jassi Villa with his wife Jassi and their young son. He has rented rooms to Tom, who is deaf, and Harry, who is mute. When the two are unable to pay the rent, his wife asks Deepak (Dick), who is blind, to join them and share the rent. When Dick arrives, the three find out about Celina, the attractive girl next door, and each does his best to woo her. In the midst of Sushmita Sen, Aishwarya Rai, and Priyanka Chopra being crowned beauty queens in international contests, international criminal don Soprano takes it upon himself to abduct young girls and sell them overseas. Celina becomes one of these abducted girls, and Tom, Dick, and Harry band together to free them, little knowing they'll be pitted against Bollywood's most dreaded criminals: Shakaal (Saan); Gabbar Singh (Sholay), and Mogamba (Mr. India), in addition to the indestructible Soprano and his men."
